회원번호,recency_days,구독자_상태,frequency,monetary,aov,regularity_cv,age_band_h4,gender_h4,region_tier,가격구간
654219584,30,관심필요(30~89일),25,540881,21635.24,0.5630054157580773,40s,F,Tier3_배송취약권(가정),Q2
764566208,30,관심필요(30~89일),11,310326,28211.454545454544,0.623147003218459,30s,F,Tier2_익일배송표준권(가정),Q2
1147481280,30,관심필요(30~89일),4,50693,12673.25,1.0856617201365295,50s,F,Tier2_익일배송표준권(가정),Q1_저가
770008000,30,관심필요(30~89일),1,25366,25366.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q2
453762304,30,관심필요(30~89일),2,79065,39532.5,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
894679232,30,관심필요(30~89일),8,119268,14908.5,0.6929785358128888,<30,F,Tier2_익일배송표준권(가정),Q1_저가
1120450496,30,관심필요(30~89일),13,259020,19924.615384615383,0.5464099275999331,30s,F,Tier3_배송취약권(가정),Q2
207964800,30,관심필요(30~89일),8,136881,17110.125,0.9599747969516595,40s,M,Tier3_배송취약권(가정),Q1_저가
768770048,30,관심필요(30~89일),2,57145,28572.5,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q2
1549986432,30,관심필요(30~89일),24,578709,24112.875,0.6636100445696058,30s,F,Tier1_새벽배송가능권(가정),Q2
1298507712,30,관심필요(30~89일),7,101943,14563.285714285714,1.301412392270527,<30,F,Tier2_익일배송표준권(가정),Q1_저가
1489746240,30,관심필요(30~89일),30,357903,11930.1,0.6852671211468836,<30,M,Tier1_새벽배송가능권(가정),Q1_저가
749059328,29,Active(<30일),18,149420,8301.111111111111,0.8648378786701938,30s,F,Tier2_익일배송표준권(가정),Q1_저가
809514816,29,Active(<30일),14,278205,19871.785714285717,0.974887546539603,40s,F,Tier1_새벽배송가능권(가정),Q2
1570272512,29,Active(<30일),17,328437,19319.82352941177,0.9818935190261896,<30,F,Tier2_익일배송표준권(가정),Q2
423240384,29,Active(<30일),13,476403,36646.38461538462,0.7400067364615625,30s,F,Tier3_배송취약권(가정),Q3
268411008,29,Active(<30일),18,124535,6918.611111111111,1.300626219804193,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
744031424,29,Active(<30일),13,679517,52270.53846153846,0.5062038867955517,30s,F,Tier3_배송취약권(가정),Q4_고가
1239568576,29,Active(<30일),13,425190,32706.92307692308,0.8828951931114628,30s,F,Tier1_새벽배송가능권(가정),Q3
1385995840,29,Active(<30일),6,136977,22829.5,0.7651530459153053,<30,F,Tier1_새벽배송가능권(가정),Q2
549116160,29,Active(<30일),2,42021,21010.5,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q2
1064867008,29,Active(<30일),4,107781,26945.25,0.721568539381252,30s,F,Tier3_배송취약권(가정),Q2
767036544,29,Active(<30일),1,24505,24505.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q2
86938752,29,Active(<30일),19,642957,33839.84210526316,0.9251484131732912,60+,F,Tier3_배송취약권(가정),Q3
519505536,29,Active(<30일),6,209533,34922.166666666664,0.7861388080848105,60+,F,Tier3_배송취약권(가정),Q3
1504549696,29,Active(<30일),21,1140127,54291.76190476191,0.5532259340871468,40s,M,Tier3_배송취약권(가정),Q4_고가
168114624,29,Active(<30일),2,41925,20962.5,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q2
1478608384,28,Active(<30일),35,806643,23046.942857142854,0.8219553170962829,30s,M,Tier2_익일배송표준권(가정),Q2
1168545024,28,Active(<30일),13,251074,19313.384615384617,0.9614502341801692,40s,F,Tier1_새벽배송가능권(가정),Q2
1630325248,28,Active(<30일),1,7753,7753.0,0.8033725722674212,60+,F,Tier1_새벽배송가능권(가정),Q1_저가
544143936,28,Active(<30일),1,18761,18761.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q2
315367808,28,Active(<30일),11,304487,27680.636363636364,1.0128353968358368,40s,F,Tier1_새벽배송가능권(가정),Q2
1364399424,28,Active(<30일),7,390540,55791.42857142857,1.08215017240791,<30,F,Tier2_익일배송표준권(가정),Q4_고가
1525466816,28,Active(<30일),9,540725,60080.55555555556,0.8721438646432828,<30,F,Tier2_익일배송표준권(가정),Q4_고가
60895360,28,Active(<30일),1,46521,46521.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q3
1040111680,28,Active(<30일),5,87009,17401.8,1.324711487113814,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
1628859008,28,Active(<30일),3,48434,16144.666666666666,1.1966422450849266,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
652051776,28,Active(<30일),3,95721,31907.0,0.032287980876098,40s,F,Tier2_익일배송표준권(가정),Q3
1625289920,27,Active(<30일),3,67311,22437.0,0.3535533905932737,50s,F,Tier1_새벽배송가능권(가정),Q2
143429824,27,Active(<30일),18,805778,44765.444444444445,0.8029590131290093,50s,F,Tier3_배송취약권(가정),Q3
1005029568,27,Active(<30일),7,580638,82948.28571428571,0.6618876325292974,40s,F,Tier3_배송취약권(가정),Q4_고가
763994560,27,Active(<30일),3,132094,44031.333333333336,0.6698906348083082,40s,M,Tier2_익일배송표준권(가정),Q3
1217029312,27,Active(<30일),1,3733,3733.0,0.8033725722674212,<30,F,Tier2_익일배송표준권(가정),Q1_저가
702254720,27,Active(<30일),6,107017,17836.166666666668,0.6082898850771734,30s,F,Tier3_배송취약권(가정),Q1_저가
66478208,27,Active(<30일),15,792470,52831.333333333336,0.5333831177365073,50s,F,Tier3_배송취약권(가정),Q4_고가
1568767296,27,Active(<30일),1,11965,11965.0,0.8033725722674212,<30,F,Tier3_배송취약권(가정),Q1_저가
1493840576,27,Active(<30일),11,462999,42090.81818181818,0.5711337668424995,30s,F,Tier3_배송취약권(가정),Q3
1623760576,27,Active(<30일),4,56283,14070.75,0.6971150462836834,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
1386181440,27,Active(<30일),16,144730,9045.625,0.8745614334584262,60+,M,Tier1_새벽배송가능권(가정),Q1_저가
1358772032,27,Active(<30일),3,83717,27905.666666666668,0.1167699271684206,30s,F,Tier1_새벽배송가능권(가정),Q2
1089251136,27,Active(<30일),8,209816,26227.0,0.7772880175362926,<30,F,Tier3_배송취약권(가정),Q2
1147145344,27,Active(<30일),10,170673,17067.3,0.665928079909878,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
1552313856,27,Active(<30일),3,28524,9508.0,0.7407785326716212,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
1068781312,27,Active(<30일),6,124627,20771.166666666668,0.619159442413615,<30,F,Tier1_새벽배송가능권(가정),Q2
873494848,27,Active(<30일),6,256700,42783.333333333336,0.8369789024576222,30s,F,Tier2_익일배송표준권(가정),Q3
1481798848,27,Active(<30일),2,32545,16272.5,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q1_저가
992011584,27,Active(<30일),20,773997,38699.85,1.209328653426799,30s,F,Tier2_익일배송표준권(가정),Q3
763844224,27,Active(<30일),1,3542,3542.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
1334942848,26,Active(<30일),12,403522,33626.833333333336,0.7726291438404248,50s,F,Tier2_익일배송표준권(가정),Q3
143296192,26,Active(<30일),3,151142,50380.66666666666,0.4373270855531257,40s,F,Tier2_익일배송표준권(가정),Q4_고가
757372352,26,Active(<30일),9,150854,16761.555555555555,0.8697746469677858,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
476429632,26,Active(<30일),30,664878,22162.6,0.7699111117953377,60+,F,Tier3_배송취약권(가정),Q2
1291466048,26,Active(<30일),1,53029,53029.0,0.8033725722674212,<30,F,Tier3_배송취약권(가정),Q4_고가
1207316864,26,Active(<30일),9,415189,46132.11111111111,0.9015936890962132,50s,F,Tier2_익일배송표준권(가정),Q3
174092800,26,Active(<30일),6,550641,91773.5,0.9319735182633192,50s,F,Tier3_배송취약권(가정),Q4_고가
1213170688,26,Active(<30일),17,389524,22913.176470588234,0.6936250258182253,50s,F,Tier3_배송취약권(가정),Q2
747279424,26,Active(<30일),2,89307,44653.5,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q3
44486464,26,Active(<30일),13,286588,22045.23076923077,0.8622608759429008,40s,F,Tier1_새벽배송가능권(가정),Q2
61223872,26,Active(<30일),33,1973191,59793.66666666666,0.4935697703372513,40s,F,Tier3_배송취약권(가정),Q4_고가
1629785152,26,Active(<30일),1,43745,43745.0,0.8033725722674212,60+,F,Tier3_배송취약권(가정),Q3
1383562624,26,Active(<30일),4,429019,107254.75,0.9851265746606004,30s,M,Tier1_새벽배송가능권(가정),Q4_고가
1147685440,26,Active(<30일),7,220065,31437.85714285714,0.5436026366111668,50s,F,Tier3_배송취약권(가정),Q3
244540992,26,Active(<30일),3,206755,68918.33333333333,0.5336654952351302,40s,F,Tier3_배송취약권(가정),Q4_고가
276898496,26,Active(<30일),4,305829,76457.25,1.1201980851617273,60+,F,Tier2_익일배송표준권(가정),Q4_고가
1629553152,26,Active(<30일),2,115728,57864.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
710604864,26,Active(<30일),12,202068,16839.0,1.703531867813571,30s,F,Tier2_익일배송표준권(가정),Q1_저가
1160157760,26,Active(<30일),20,390542,19527.1,0.7004654032726245,30s,F,Tier3_배송취약권(가정),Q2
418210624,26,Active(<30일),12,257009,21417.416666666668,1.1015486970389587,40s,F,Tier2_익일배송표준권(가정),Q2
1328055232,26,Active(<30일),38,1219840,32101.052631578947,0.8946363694629079,30s,F,Tier2_익일배송표준권(가정),Q3
1163136640,26,Active(<30일),4,71274,17818.5,0.4013030162496422,30s,F,Tier3_배송취약권(가정),Q1_저가
767366912,26,Active(<30일),1,147601,147601.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
479143104,26,Active(<30일),1,31014,31014.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q3
386033152,25,Active(<30일),3,89020,29673.33333333333,0.6174735272333233,50s,F,Tier1_새벽배송가능권(가정),Q2
486407488,25,Active(<30일),3,339424,113141.33333333331,1.3180085581300274,40s,F,Tier2_익일배송표준권(가정),Q4_고가
1004836544,25,Active(<30일),19,538814,28358.63157894737,1.1354294700317804,30s,F,Tier1_새벽배송가능권(가정),Q2
1614296832,25,Active(<30일),1,66239,66239.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q4_고가
162398144,25,Active(<30일),1,28907,28907.0,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q2
514902656,25,Active(<30일),7,122905,17557.85714285714,1.0531802131994386,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
764699840,25,Active(<30일),32,842633,26332.28125,0.8804193251566647,60+,F,Tier1_새벽배송가능권(가정),Q2
1023027200,25,Active(<30일),10,164544,16454.4,0.5756598614808497,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
582331136,25,Active(<30일),20,463109,23155.45,1.0248091280906824,40s,F,Tier2_익일배송표준권(가정),Q2
930383104,25,Active(<30일),20,1649361,82468.05,0.8510446947620548,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
405231616,25,Active(<30일),3,40682,13560.666666666666,0.565685424949238,40s,F,Tier3_배송취약권(가정),Q1_저가
506884736,25,Active(<30일),8,531824,66478.0,0.9072479309156406,40s,M,Tier1_새벽배송가능권(가정),Q4_고가
774625728,25,Active(<30일),7,218529,31218.42857142857,0.9159356162402166,30s,F,Tier1_새벽배송가능권(가정),Q3
1441646144,25,Active(<30일),9,123433,13714.777777777776,1.2866871958185724,50s,F,Tier3_배송취약권(가정),Q1_저가
1124763840,25,Active(<30일),12,389006,32417.166666666668,1.1354997269485232,60+,F,Tier2_익일배송표준권(가정),Q3
351166336,25,Active(<30일),28,282186,10078.07142857143,0.7384182987112539,40s,F,Tier3_배송취약권(가정),Q1_저가
460377088,25,Active(<30일),4,115576,28894.0,0.6666666666666666,50s,F,Tier3_배송취약권(가정),Q2
747435328,25,Active(<30일),7,250693,35813.28571428572,1.0882032357311664,30s,M,Tier1_새벽배송가능권(가정),Q3
630503616,25,Active(<30일),14,208765,14911.785714285714,0.8994206969880291,50s,F,Tier3_배송취약권(가정),Q1_저가
878940352,25,Active(<30일),3,129414,43138.0,0.1894036021035395,30s,F,Tier3_배송취약권(가정),Q3
1342912512,25,Active(<30일),23,2630508,114369.91304347826,0.6456215969493678,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
867143616,25,Active(<30일),16,484150,30259.375,0.8420780072018788,50s,F,Tier3_배송취약권(가정),Q3
603860736,25,Active(<30일),4,186271,46567.75,1.3269397992257337,50s,F,Tier3_배송취약권(가정),Q3
763723584,25,Active(<30일),33,692063,20971.60606060606,0.892899397607958,40s,M,Tier1_새벽배송가능권(가정),Q2
838507392,25,Active(<30일),9,317120,35235.555555555555,0.3430214699577639,50s,F,Tier1_새벽배송가능권(가정),Q3
296275136,25,Active(<30일),6,133435,22239.166666666668,0.9587584091286137,40s,F,Tier1_새벽배송가능권(가정),Q2
1071780608,24,Active(<30일),4,62410,15602.5,0.7028505954838042,40s,F,Tier3_배송취약권(가정),Q1_저가
394912256,24,Active(<30일),20,883792,44189.6,0.9047322443270436,50s,F,Tier1_새벽배송가능권(가정),Q3
929766912,24,Active(<30일),5,342201,68440.2,0.5592469952052407,30s,M,Tier3_배송취약권(가정),Q4_고가
763506432,24,Active(<30일),14,394562,28183.0,1.1449988823542352,40s,F,Tier2_익일배송표준권(가정),Q2
1196726528,24,Active(<30일),9,192397,21377.444444444445,1.4716118247999166,<30,F,Tier2_익일배송표준권(가정),Q2
1445952064,24,Active(<30일),2,91701,45850.5,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q3
579524864,24,Active(<30일),2,68153,34076.5,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
348916864,24,Active(<30일),3,152196,50732.0,0.4142645788769672,50s,F,Tier2_익일배송표준권(가정),Q4_고가
1300495488,24,Active(<30일),21,555948,26473.714285714286,0.5823016411024357,<30,F,Tier2_익일배송표준권(가정),Q2
838744960,24,Active(<30일),6,77821,12970.166666666666,0.7048334012068314,40s,M,Tier1_새벽배송가능권(가정),Q1_저가
794800448,24,Active(<30일),15,822433,54828.86666666667,1.471028233435095,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
276003904,24,Active(<30일),5,185221,37044.2,1.3076018068231248,50s,F,Tier1_새벽배송가능권(가정),Q3
318703040,24,Active(<30일),8,654922,81865.25,0.5366617552239212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1017423936,24,Active(<30일),2,151718,75859.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q4_고가
769918912,24,Active(<30일),2,37331,18665.5,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q1_저가
410686400,24,Active(<30일),1,14932,14932.0,0.8033725722674212,60+,F,Tier3_배송취약권(가정),Q1_저가
768933376,24,Active(<30일),27,568984,21073.48148148148,1.120337693953404,50s,F,Tier3_배송취약권(가정),Q2
238622208,24,Active(<30일),10,713117,71311.7,0.5289654076647144,40s,F,Tier2_익일배송표준권(가정),Q4_고가
768751488,24,Active(<30일),28,867265,30973.75,1.0549978683509496,40s,F,Tier3_배송취약권(가정),Q3
221101568,24,Active(<30일),9,262081,29120.11111111111,0.4680749831806312,40s,F,Tier3_배송취약권(가정),Q2
997256640,22,Active(<30일),6,228006,38001.0,0.9596730759701244,<30,F,Tier1_새벽배송가능권(가정),Q3
194911552,22,Active(<30일),2,41830,20915.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q2
1298288704,22,Active(<30일),52,1907712,36686.769230769234,0.8333622396855871,30s,F,Tier1_새벽배송가능권(가정),Q3
1444502528,22,Active(<30일),19,490144,25797.052631578947,0.6895605814210385,30s,F,Tier2_익일배송표준권(가정),Q2
1028825344,22,Active(<30일),9,598061,66451.22222222222,0.7302726764831785,40s,F,Tier3_배송취약권(가정),Q4_고가
1571271040,22,Active(<30일),9,177409,19712.11111111111,0.9558581311601112,<30,F,Tier1_새벽배송가능권(가정),Q2
567536960,22,Active(<30일),9,2598814,288757.1111111111,0.7825881397188251,40s,F,Tier3_배송취약권(가정),Q4_고가
589094400,22,Active(<30일),30,1118938,37297.93333333333,0.716358046217385,30s,F,Tier1_새벽배송가능권(가정),Q3
127676096,22,Active(<30일),11,378381,34398.27272727273,0.9247735406131724,30s,F,Tier3_배송취약권(가정),Q3
722048960,22,Active(<30일),20,1075899,53794.95,0.7319942881335089,50s,F,Tier3_배송취약권(가정),Q4_고가
472773312,22,Active(<30일),18,594139,33007.72222222222,0.6400893286897102,60+,F,Tier2_익일배송표준권(가정),Q3
53165120,22,Active(<30일),33,1215363,36829.181818181816,0.8956033685215431,60+,F,Tier3_배송취약권(가정),Q3
1544045376,22,Active(<30일),25,402408,16096.32,1.348831835359742,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
1011035584,22,Active(<30일),7,96105,13729.285714285714,1.0880195467013372,60+,F,Tier2_익일배송표준권(가정),Q1_저가
714853248,22,Active(<30일),1,21059,21059.0,0.8033725722674212,60+,F,Tier3_배송취약권(가정),Q2
1015502976,22,Active(<30일),17,367278,21604.58823529412,0.6601867781477467,40s,F,Tier1_새벽배송가능권(가정),Q2
221081152,22,Active(<30일),5,210394,42078.8,0.4748323544195439,60+,F,Tier1_새벽배송가능권(가정),Q3
1414457600,22,Active(<30일),55,1284127,23347.76363636364,0.9023009725500202,30s,F,Tier2_익일배송표준권(가정),Q2
769781568,22,Active(<30일),43,2197463,51103.79069767442,0.8305177849112158,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
385409536,22,Active(<30일),3,105121,35040.333333333336,0.5582421956735901,40s,F,Tier2_익일배송표준권(가정),Q3
445224704,21,Active(<30일),5,249064,49812.8,1.35293249552539,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
172619136,21,Active(<30일),3,44223,14741.0,1.3660701219518832,50s,F,Tier3_배송취약권(가정),Q1_저가
106829504,21,Active(<30일),8,552884,69110.5,0.9945565667893576,40s,F,Tier2_익일배송표준권(가정),Q4_고가
1171870976,21,Active(<30일),11,185986,16907.81818181818,0.717945552383018,50s,F,Tier2_익일배송표준권(가정),Q1_저가
751171456,21,Active(<30일),22,185699,8440.863636363636,1.0721303333011318,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
516244544,21,Active(<30일),15,497558,33170.53333333333,0.8436595424238662,40s,F,Tier3_배송취약권(가정),Q3
229217856,21,Active(<30일),16,690148,43134.25,0.7282210906640189,30s,F,Tier3_배송취약권(가정),Q3
445115200,21,Active(<30일),10,542064,54206.4,1.0785892407340882,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
775524032,21,Active(<30일),12,402312,33526.0,0.6941472478071646,30s,F,Tier1_새벽배송가능권(가정),Q3
945685824,21,Active(<30일),5,152387,30477.4,0.7274600825085766,<30,F,Tier2_익일배송표준권(가정),Q3
842542336,21,Active(<30일),24,499258,20802.416666666668,1.0274485425558886,50s,F,Tier3_배송취약권(가정),Q2
1542781440,21,Active(<30일),7,232696,33242.28571428572,0.8592841394058248,30s,F,Tier1_새벽배송가능권(가정),Q3
855539904,21,Active(<30일),18,355028,19723.777777777777,0.9581283841813272,30s,F,Tier1_새벽배송가능권(가정),Q2
572421952,21,Active(<30일),3,75045,25015.0,0.5303300858899106,50s,F,Tier2_익일배송표준권(가정),Q2
1528781632,21,Active(<30일),1,86148,86148.0,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q4_고가
1103772480,21,Active(<30일),3,78779,26259.666666666668,0.1438183283769249,60+,F,Tier2_익일배송표준권(가정),Q2
726714944,20,Active(<30일),1,113334,113334.0,0.8033725722674212,30s,M,Tier2_익일배송표준권(가정),Q4_고가
718572672,20,Active(<30일),10,313582,31358.2,0.9840448366538046,<30,F,Tier1_새벽배송가능권(가정),Q3
839717504,20,Active(<30일),23,407005,17695.869565217392,0.8192396331402808,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
569019904,20,Active(<30일),6,244663,40777.16666666666,1.4221813427150505,30s,F,Tier2_익일배송표준권(가정),Q3
508564416,20,Active(<30일),36,425851,11829.194444444443,0.9972463002610484,30s,F,Tier3_배송취약권(가정),Q1_저가
103013568,20,Active(<30일),3,26609,8869.666666666666,1.3421517247999435,40s,F,Tier2_익일배송표준권(가정),Q1_저가
766856512,20,Active(<30일),1,24887,24887.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q2
1245420544,20,Active(<30일),3,107590,35863.333333333336,1.0052843395182245,50s,F,Tier1_새벽배송가능권(가정),Q3
348059392,20,Active(<30일),10,1144531,114453.1,0.7916363776238221,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
307711808,20,Active(<30일),6,136117,22686.166666666668,0.641110031152332,30s,F,Tier2_익일배송표준권(가정),Q2
1205115648,20,Active(<30일),3,129319,43106.333333333336,0.4275529374616333,30s,F,Tier2_익일배송표준권(가정),Q3
543058176,20,Active(<30일),20,706511,35325.55,0.9592524637738484,50s,F,Tier2_익일배송표준권(가정),Q3
1631321920,19,Active(<30일),2,48665,24332.5,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q2
669362688,19,Active(<30일),19,831426,43759.26315789474,0.633072746813462,30s,F,Tier1_새벽배송가능권(가정),Q3
1302490688,19,Active(<30일),13,259405,19954.23076923077,0.8238190399452924,<30,F,Tier3_배송취약권(가정),Q2
644150784,19,Active(<30일),5,53890,10778.0,1.06727385766219,50s,M,Tier1_새벽배송가능권(가정),Q1_저가
732733952,19,Active(<30일),16,580277,36267.3125,0.6830499397409961,60+,M,Tier2_익일배송표준권(가정),Q3
1192021568,19,Active(<30일),17,1104237,64955.117647058825,0.8651171058839201,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
1624668160,19,Active(<30일),2,31971,15985.5,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
134602688,19,Active(<30일),3,83660,27886.666666666668,0.6269194142478669,40s,F,Tier2_익일배송표준권(가정),Q2
477383616,19,Active(<30일),26,1090067,41925.65384615384,0.9688183741384148,40s,F,Tier3_배송취약권(가정),Q3
1059790848,19,Active(<30일),12,246000,20500.0,1.1224380586388902,30s,F,Tier1_새벽배송가능권(가정),Q2
163153536,19,Active(<30일),8,136689,17086.125,0.6058332224807108,30s,F,Tier3_배송취약권(가정),Q1_저가
1390986624,19,Active(<30일),33,967528,29319.030303030304,0.934525592366049,40s,F,Tier2_익일배송표준권(가정),Q2
409248000,19,Active(<30일),39,2491226,63877.58974358974,0.8641905898449797,40s,F,Tier3_배송취약권(가정),Q4_고가
1538533056,19,Active(<30일),7,258061,36865.857142857145,0.5610836076867821,40s,F,Tier2_익일배송표준권(가정),Q3
358757376,19,Active(<30일),14,490283,35020.21428571428,1.3164613152258078,50s,F,Tier2_익일배송표준권(가정),Q3
698429504,19,Active(<30일),2,123480,61740.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
745718528,18,Active(<30일),10,476306,47630.6,1.1739420817755195,40s,F,Tier2_익일배송표준권(가정),Q4_고가
742437120,18,Active(<30일),4,97252,24313.0,0.5162643950727521,40s,F,Tier2_익일배송표준권(가정),Q2
348796224,18,Active(<30일),20,532400,26620.0,1.0392354862023732,40s,M,Tier2_익일배송표준권(가정),Q2
566319424,18,Active(<30일),6,190196,31699.33333333333,0.6603771595960711,40s,F,Tier1_새벽배송가능권(가정),Q3
219104512,18,Active(<30일),9,234096,26010.666666666668,0.7472867409438897,50s,F,Tier1_새벽배송가능권(가정),Q2
600930112,18,Active(<30일),1,18761,18761.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q2
1309962944,18,Active(<30일),17,2234365,131433.23529411765,0.6894676227196823,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
607852992,18,Active(<30일),3,35321,11773.666666666666,0.4015668140071751,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
1308064256,18,Active(<30일),2,40490,20245.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q2
763404352,18,Active(<30일),22,1202636,54665.27272727273,0.6494306243839487,40s,F,Tier3_배송취약권(가정),Q4_고가
1485356800,18,Active(<30일),4,44222,11055.5,0.2343379649381458,60+,F,Tier1_새벽배송가능권(가정),Q1_저가
380658176,18,Active(<30일),11,468169,42560.81818181818,0.9409043464901702,40s,F,Tier3_배송취약권(가정),Q3
855927808,18,Active(<30일),25,663602,26544.08,1.160344608198736,30s,F,Tier1_새벽배송가능권(가정),Q2
381129600,18,Active(<30일),9,228484,25387.11111111111,0.8986762752065104,40s,F,Tier2_익일배송표준권(가정),Q2
382400960,18,Active(<30일),2,16081,8040.5,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
767264832,17,Active(<30일),14,868629,62044.92857142857,0.7038881809208978,30s,F,Tier3_배송취약권(가정),Q4_고가
768621568,17,Active(<30일),34,765950,22527.941176470587,0.8058766240616305,40s,F,Tier1_새벽배송가능권(가정),Q2
761646720,17,Active(<30일),29,902358,31115.793103448275,0.8703957330426676,30s,F,Tier1_새벽배송가능권(가정),Q3
1287861696,17,Active(<30일),6,241025,40170.833333333336,0.5663025400274745,40s,F,Tier3_배송취약권(가정),Q3
582739456,17,Active(<30일),18,654252,36347.333333333336,0.9179676502259122,60+,F,Tier2_익일배송표준권(가정),Q3
792202048,17,Active(<30일),1,14932,14932.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
566738880,17,Active(<30일),5,268209,53641.8,1.0470416879457554,60+,F,Tier3_배송취약권(가정),Q4_고가
1224035712,17,Active(<30일),6,84139,14023.166666666666,1.0759369242036323,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
543199232,17,Active(<30일),17,1472855,86638.5294117647,0.8528786479548597,50s,F,Tier3_배송취약권(가정),Q4_고가
546543744,17,Active(<30일),1,8423,8423.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
1445521472,17,Active(<30일),13,388531,29887.0,0.9204392301676456,30s,F,Tier1_새벽배송가능권(가정),Q2
601099008,16,Active(<30일),1,28525,28525.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q2
515966144,16,Active(<30일),9,131804,14644.888888888889,0.8987225305025712,60+,F,Tier3_배송취약권(가정),Q1_저가
469924352,16,Active(<30일),41,2648204,64590.34146341463,0.9057176473317128,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
478593728,16,Active(<30일),30,1214087,40469.566666666666,0.7805765139577049,30s,F,Tier1_새벽배송가능권(가정),Q3
1468988736,16,Active(<30일),16,286970,17935.625,0.8494692883663013,<30,F,Tier2_익일배송표준권(가정),Q1_저가
668315904,16,Active(<30일),1,6318,6318.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q1_저가
748927552,16,Active(<30일),41,1165622,28429.80487804878,0.5623813529900387,50s,F,Tier1_새벽배송가능권(가정),Q2
1302897152,16,Active(<30일),2,71886,35943.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q3
749387840,16,Active(<30일),22,1176505,53477.5,0.8732306439936318,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1214063424,16,Active(<30일),17,447648,26332.235294117647,0.9296187560041196,30s,F,Tier2_익일배송표준권(가정),Q2
218382528,16,Active(<30일),20,693879,34693.95,1.0999705733581833,30s,F,Tier3_배송취약권(가정),Q3
1561365568,16,Active(<30일),9,289211,32134.555555555555,1.18271829963415,30s,F,Tier3_배송취약권(가정),Q3
1291139392,16,Active(<30일),19,262183,13799.105263157897,0.9588300160182592,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
