회원번호,region_tier,treatment_h4,p_control_logit,p_treated_logit,uplift_logit,p_control_rf,p_treated_rf,uplift_rf
767264832,Tier3_배송취약권(가정),1.0,0.5953434641397836,0.5879589117048176,-0.007384552434965941,0.59516204003164,0.6915812677548927,0.09641922772325273
767294528,Tier1_새벽배송가능권(가정),,0.04974281747644393,0.029983775703046844,-0.019759041773397084,0.08187339820974965,0.09091546007832046,0.009042061868570817
767366912,Tier3_배송취약권(가정),1.0,0.08828795921017384,0.06260795205769372,-0.025680007152480117,0.1639631029391123,0.15902427037369948,-0.004938832565412804
767404032,Tier3_배송취약권(가정),,0.14275879042069217,0.13349979721693797,-0.009258993203754201,0.1792080144808446,0.16291804987607908,-0.016289964604765533
767437440,Tier3_배송취약권(가정),1.0,0.11887563923936943,0.11648540745915544,-0.002390231780213997,0.14298524799179954,0.14955509998403835,0.0065698519922388066
767463424,Tier3_배송취약권(가정),1.0,0.30435393442565767,0.4457567768589844,0.14140284243332674,0.36636528756606607,0.408175524797337,0.04181023723127092
767526528,Tier2_익일배송표준권(가정),0.0,0.24073313772187716,0.24797197129260926,0.0072388335707321005,0.25101151917477854,0.23806944457474874,-0.012942074600029801
767545088,Tier1_새벽배송가능권(가정),0.0,0.1055909549427607,0.08010689814085223,-0.025484056801908475,0.11806956739299401,0.10988165569727217,-0.008187911695721847
767572928,Tier1_새벽배송가능권(가정),0.0,0.43817911026358236,0.4829925909974868,0.044813480733904454,0.47042668383597375,0.4403818686049554,-0.030044815231018374
767595200,Tier3_배송취약권(가정),,0.6876390189514803,0.7028754761460092,0.01523645719452893,0.569611845249019,0.5495530545220603,-0.02005879072695871
767604480,Tier2_익일배송표준권(가정),0.0,0.04219538713926537,0.04139587191369394,-0.0007995152255714302,0.06106988981772328,0.09355890707100122,0.032489017253277935
767645312,Tier2_익일배송표준권(가정),,0.04542788487539015,0.03531881191283256,-0.010109072962557593,0.06263775495106923,0.07212045226492915,0.009482697313859922
767647168,Tier1_새벽배송가능권(가정),1.0,0.09563605241818592,0.07665005304178812,-0.01898599937639779,0.11977038430711513,0.15047313470545473,0.0307027503983396
767764096,Tier3_배송취약권(가정),1.0,0.13672136071136332,0.096283313473707,-0.040438047237656316,0.1673578132792297,0.13454992674465235,-0.032807886534577335
767782656,Tier3_배송취약권(가정),0.0,0.5836829003595511,0.5901083493449422,0.006425448985391102,0.552568769276102,0.6734696906433291,0.12090092136722708
767803072,Tier3_배송취약권(가정),0.0,0.045936651990860174,0.03166056505964539,-0.014276086931214786,0.07511861648141996,0.07601064475082431,0.0008920282694043491
767829056,Tier3_배송취약권(가정),0.0,0.843951745679673,0.8551657427750932,0.011213997095420147,0.8601326121748051,0.888191550830605,0.028058938655799892
767929280,Tier2_익일배송표준권(가정),0.0,0.9414777106351463,0.9566230456507353,0.015145335015589012,0.9115409988493842,0.9339916435188661,0.02245064466948188
767951552,Tier1_새벽배송가능권(가정),1.0,0.19111424757817627,0.18609105365605905,-0.005023193922117225,0.2652738138090688,0.23746378424298978,-0.027810029566079003
767960832,Tier2_익일배송표준권(가정),,0.16481497308289494,0.21351941249965858,0.04870443941676364,0.17914357551977086,0.21306426890188435,0.03392069338211348
767966400,Tier2_익일배송표준권(가정),0.0,0.6075898367337496,0.7089463763714351,0.10135653963768554,0.5391254039967948,0.4787113364902265,-0.06041406750656825
767971968,Tier1_새벽배송가능권(가정),1.0,0.04434408484221713,0.04261738064320231,-0.001726704199014821,0.08548408455538725,0.15052422042053745,0.0650401358651502
767988672,Tier2_익일배송표준권(가정),1.0,0.11244318990997028,0.09909833749576452,-0.013344852414205757,0.11790997436795006,0.12703579303438692,0.009125818666436858
768001664,Tier1_새벽배송가능권(가정),0.0,0.2655885661488582,0.23946863025186632,-0.026119935896991853,0.2608018952550787,0.2884663856318289,0.027664490376750228
768033216,Tier1_새벽배송가능권(가정),,0.5855549784001349,0.6240467815347861,0.03849180313465117,0.5852004115521287,0.66936835337899,0.08416794182686138
768035072,Tier3_배송취약권(가정),0.0,0.4899572580311615,0.3999445497119226,-0.09001270831923891,0.3990690397160289,0.48966492821638447,0.09059588850035555
768042496,Tier2_익일배송표준권(가정),0.0,0.7812658753531866,0.8138355126077786,0.032569637254592054,0.8169057176123657,0.8919812082375286,0.07507549062516283
768107456,Tier3_배송취약권(가정),0.0,0.056787423743562875,0.054459935006423106,-0.0023274887371397684,0.08628744891347666,0.11536581975867133,0.02907837084519467
768118592,Tier3_배송취약권(가정),1.0,0.036726581992480266,0.06307325941612123,0.02634667742364096,0.062417964232035626,0.10044460193968083,0.0380266377076452
768196544,Tier1_새벽배송가능권(가정),,0.08053399351957338,0.07846068718287942,-0.0020733063366939614,0.13479469141111433,0.16564143217266195,0.030846740761547614
768207680,Tier3_배송취약권(가정),1.0,0.2661930122221003,0.2432058160769254,-0.022987196145174887,0.2710046395924943,0.23829382054925752,-0.032710819043236805
768272640,Tier1_새벽배송가능권(가정),0.0,0.04968835007210399,0.038195852888922015,-0.011492497183181974,0.07373893638543906,0.07985776882624845,0.006118832440809394
768293056,Tier3_배송취약권(가정),0.0,0.7106073924213385,0.7249018952604254,0.014294502839086842,0.7062689999985754,0.6640201055317599,-0.042248894466815456
768307904,Tier1_새벽배송가능권(가정),0.0,0.6975235086002167,0.7550467080662753,0.05752319946605855,0.6122723194184334,0.6341123875057051,0.02184006808727168
768315328,Tier1_새벽배송가능권(가정),,0.04445608585823634,0.03386800650350368,-0.01058807935473266,0.07710877426013663,0.08830775618679079,0.011198981926654167
768319040,Tier1_새벽배송가능권(가정),0.0,0.9574322169513203,0.9687753898966621,0.011343172945341817,0.9224765712577675,0.9448973750244113,0.022420803766643793
768322752,Tier1_새벽배송가능권(가정),,0.19561653413653915,0.18086647041327908,-0.01475006372326007,0.30243742852738786,0.23732120553284342,-0.06511622299454445
768332032,Tier3_배송취약권(가정),0.0,0.22895142740584348,0.18037189808419643,-0.04857952932164705,0.2615129423243319,0.2323023773973176,-0.02921056492701432
768333888,Tier2_익일배송표준권(가정),1.0,0.335113776401617,0.2998375034096349,-0.035276272991982105,0.35711709694711297,0.26407566221802115,-0.09304143472909182
768356160,Tier3_배송취약권(가정),0.0,0.04626569492407796,0.032510577123358635,-0.013755117800719328,0.07421833071752199,0.0733074197849848,-0.0009109109325371872
768371008,Tier2_익일배송표준권(가정),0.0,0.21197313132265996,0.35844629937873757,0.1464731680560776,0.24078806266005098,0.3119697694825885,0.0711817068225375
768372864,Tier3_배송취약권(가정),0.0,0.302661913006932,0.30898385709786796,0.006321944090935949,0.32553770407525057,0.3109586123708503,-0.014579091704400249
768406272,Tier3_배송취약권(가정),0.0,0.5006371221966494,0.5909533463330096,0.0903162241363602,0.3443097033750375,0.3934180832097888,0.0491083798347513
768437824,Tier1_새벽배송가능권(가정),0.0,0.055969212582726365,0.047366898371619226,-0.008602314211107139,0.0895589149638805,0.10854417694458718,0.018985261980706672
768445248,Tier1_새벽배송가능권(가정),,0.11288946105428271,0.08622105284076655,-0.026668408213516168,0.10844641364745637,0.12817711022133932,0.019730696573882947
768458240,Tier3_배송취약권(가정),1.0,0.05146730432277729,0.03655757330741621,-0.014909731015361083,0.07632895591927101,0.11554836839250067,0.03921941247322966
768469376,Tier2_익일배송표준권(가정),0.0,0.808617320093545,0.8489229566251308,0.04030563653158581,0.7959984400092113,0.8459427768359192,0.04994433682670796
768478656,Tier1_새벽배송가능권(가정),0.0,0.9196252145230805,0.9363304572091867,0.01670524268610618,0.9041889251236376,0.909539646785347,0.005350721661709468
768497216,Tier3_배송취약권(가정),0.0,0.40402179623477874,0.4053995602883354,0.0013777640535566626,0.4273803853898048,0.35028281727034305,-0.07709756811946172
768502784,Tier3_배송취약권(가정),0.0,0.07346362119955255,0.047365617896088265,-0.026098003303464283,0.1383774535019519,0.1544565609518291,0.0160791074498772
768517632,Tier1_새벽배송가능권(가정),0.0,0.6598551030976056,0.6399081407277818,-0.01994696236982385,0.6626976538721641,0.6368924462274401,-0.025805207644723938
768525056,Tier1_새벽배송가능권(가정),0.0,0.8250360162229786,0.8539622846529659,0.028926268429987245,0.8413250306348914,0.8524751488468394,0.011150118211948001
768526912,Tier3_배송취약권(가정),,0.9708637303203991,0.978214917486396,0.00735118716599692,0.9608254252967217,0.9317218984691068,-0.029103526827614856
768541760,Tier1_새벽배송가능권(가정),1.0,0.05904829455883879,0.041372092417234385,-0.017676202141604404,0.08548754324355044,0.08342948901288709,-0.002058054230663353
768588160,Tier2_익일배송표준권(가정),,0.062053231137741874,0.05106925648201058,-0.010983974655731296,0.07988616852814663,0.09515684009280763,0.015270671564660998
768606720,Tier1_새벽배송가능권(가정),1.0,0.8823399132259626,0.8877812041128792,0.005441290886916583,0.7812402032898652,0.6743012212928149,-0.10693898199705032
768616000,Tier3_배송취약권(가정),1.0,0.21737136886355357,0.20953202183460798,-0.007839347028945592,0.31631145272282846,0.25490159649542377,-0.06140985622740469
768621568,Tier1_새벽배송가능권(가정),1.0,0.80304419293612,0.8239891495424385,0.020944956606318565,0.798429445979466,0.8323469956965331,0.033917549717067175
768625280,Tier3_배송취약권(가정),1.0,0.580788607150218,0.5735047827321486,-0.007283824418069407,0.4059621023683962,0.38056776913470414,-0.025394333233692057
768656832,Tier1_새벽배송가능권(가정),0.0,0.17450966060406856,0.1392866322874678,-0.03522302831660076,0.21755880784159243,0.1885419161751086,-0.02901689166648383
768664256,Tier3_배송취약권(가정),1.0,0.8338026160257798,0.8790882778124707,0.04528566178669091,0.7877710335247755,0.7976880574552513,0.009917023930475777
768667968,Tier2_익일배송표준권(가정),0.0,0.21722666918035838,0.23816363495287304,0.020936965772514665,0.27397757018880337,0.28520944805787435,0.011231877869070983
768706944,Tier1_새벽배송가능권(가정),0.0,0.1179083132284756,0.14571411363505044,0.027805800406574835,0.17547826607595607,0.25692728189140285,0.08144901581544678
768740352,Tier3_배송취약권(가정),0.0,0.2506276222677266,0.20407295702939904,-0.046554665238327575,0.2978093319294364,0.3527484065600453,0.054939074630608875
768751488,Tier3_배송취약권(가정),1.0,0.7526862064554093,0.7557736225905687,0.003087416135159393,0.7042655729873273,0.7292711249848118,0.025005551997484554
768770048,Tier1_새벽배송가능권(가정),1.0,0.1234686497385159,0.10568709428477426,-0.017781555453741646,0.1367452256650813,0.17145537410528916,0.034710148440207866
768792320,Tier2_익일배송표준권(가정),0.0,0.6015245822491465,0.6684209506162263,0.0668963683670798,0.5993532693387275,0.6116646397808717,0.012311370442144254
768803456,Tier3_배송취약권(가정),1.0,0.27887408497478117,0.2610259249051581,-0.017848160069623087,0.37077158819113426,0.2857184824126199,-0.08505310577851438
768820160,Tier3_배송취약권(가정),0.0,0.874035354174268,0.9490214622489975,0.0749861080747295,0.8923044534172264,0.8408345415887928,-0.051469911828433634
768835008,Tier3_배송취약권(가정),,0.04062955664234897,0.03528151442823653,-0.00534804221411244,0.0698993820208027,0.08570472792613604,0.015805345905333334
768899968,Tier1_새벽배송가능권(가정),0.0,0.687265737827907,0.7389486478172365,0.05168290998932945,0.617530477368092,0.7099863601823937,0.09245588281430173
768903680,Tier2_익일배송표준권(가정),1.0,0.04270391669331017,0.03631877840602692,-0.006385138287283244,0.08491107203654179,0.0701094261063625,-0.014801645930179283
768918528,Tier2_익일배송표준권(가정),,0.07203960306171613,0.061461392357805365,-0.01057821070391076,0.0851945907154398,0.08919861853896151,0.0040040278235217025
768933376,Tier3_배송취약권(가정),1.0,0.7402452807709288,0.6980960233277974,-0.04214925744313136,0.6550633142806896,0.61163150297609,-0.04343181130459961
768935232,Tier3_배송취약권(가정),0.0,0.14890711192769637,0.19534544222488145,0.04643833029718508,0.1589159590389513,0.20868485490921893,0.049768895870267615
768953792,Tier2_익일배송표준권(가정),0.0,0.22219947580186047,0.26348152185505924,0.04128204605319877,0.237030469101394,0.2897214103118704,0.05269094121047638
768974208,Tier3_배송취약권(가정),0.0,0.8690538093969473,0.8826651147221356,0.013611305325188283,0.8356816025277515,0.9004121249033887,0.06473052237563726
768976064,Tier2_익일배송표준권(가정),1.0,0.8871372620609133,0.9293637387212629,0.04222647666034962,0.834057171303197,0.8425378478027078,0.008480676499510786
769041024,Tier1_새벽배송가능권(가정),1.0,0.33184651770873835,0.3324609681312984,0.0006144504225600311,0.3166136082628429,0.332430115906762,0.01581650764391912
769074432,Tier3_배송취약권(가정),0.0,0.6162710537859121,0.618157236066338,0.0018861822804259187,0.6788707046136576,0.6089760229934743,-0.06989468162018331
769076288,Tier2_익일배송표준권(가정),1.0,0.7724957674452454,0.823865249269379,0.05136948182413359,0.818314876062597,0.8412268858628913,0.022912009800294286
769091136,Tier1_새벽배송가능권(가정),0.0,0.5065387951142716,0.521234385072845,0.014695589958573452,0.5360251375784572,0.5605435216403759,0.024518384061918752
769206208,Tier2_익일배송표준권(가정),1.0,0.19463851584834108,0.1594243131395091,-0.035214202708831965,0.16050837789829348,0.18110357627629597,0.0205951983780025
769211776,Tier3_배송취약권(가정),0.0,0.9255050532608992,0.9381118204548344,0.012606767193935275,0.8697988859320551,0.8742350757852202,0.004436189853165073
769232192,Tier1_새벽배송가능권(가정),,0.045573661054024925,0.03614357453782338,-0.009430086516201544,0.07152473113798308,0.08928765547480594,0.01776292433682286
769235904,Tier3_배송취약권(가정),0.0,0.5109048508488547,0.51934448180787,0.008439630959015232,0.4605284186495593,0.49678001429840685,0.03625159564884756
769263744,Tier2_익일배송표준권(가정),0.0,0.9190460221871855,0.9446441314816586,0.025598109294473148,0.8354500217711375,0.89579639694035,0.060346375169212485
769276736,Tier1_새벽배송가능권(가정),,0.04279922364976698,0.0754372385240274,0.032638014874260414,0.06821099023182955,0.10365485841291867,0.03544386818108912
769286016,Tier3_배송취약권(가정),0.0,0.1120742825977553,0.09344750975356719,-0.018626772844188108,0.1005325426297451,0.1050743253453126,0.004541782715567488
769295296,Tier1_새벽배송가능권(가정),,0.3303018915443352,0.3113408638471658,-0.018961027697169397,0.2876047072577251,0.32611724876000137,0.03851254150227629
769300864,Tier1_새벽배송가능권(가정),1.0,0.7578244353795113,0.879423417794852,0.12159898241534073,0.8401035194262514,0.8973969653072169,0.05729344588096552
769319424,Tier3_배송취약권(가정),0.0,0.09286721745958595,0.06492702397259376,-0.0279401934869922,0.10383605636777561,0.08513212319683904,-0.018703933170936576
769391808,Tier1_새벽배송가능권(가정),0.0,0.48045523777492694,0.42589584822613985,-0.054559389548787085,0.513503594648331,0.45820021939919237,-0.05530337524913859
769415936,Tier3_배송취약권(가정),,0.1373156090601415,0.12012490842156237,-0.017190700638579137,0.19865970857018422,0.18686666264752655,-0.011793045922657674
769417792,Tier1_새벽배송가능권(가정),0.0,0.4618682100276034,0.4709148406123731,0.009046630584769677,0.4865050273342244,0.45250683927033597,-0.033998188063888435
769419648,Tier2_익일배송표준권(가정),0.0,0.21049915930627544,0.18362743757822164,-0.0268717217280538,0.2225525046626495,0.251087421873153,0.028534917210503524
769460480,Tier1_새벽배송가능권(가정),0.0,0.6973509201018429,0.7145784164770613,0.017227496375218476,0.5895057911735797,0.649287694072412,0.05978190289883234
769495744,Tier1_새벽배송가능권(가정),1.0,0.7480843376877397,0.8080120305666989,0.05992769287895916,0.6192428051705218,0.6994410500967652,0.08019824492624339
769506880,Tier2_익일배송표준권(가정),,0.04553293917092075,0.03516313104760377,-0.010369808123316983,0.06272179466212785,0.07247756326261606,0.009755768600488213
769510592,Tier2_익일배송표준권(가정),0.0,0.7847114198348071,0.8173937710493556,0.032682351214548544,0.6893725870662893,0.7329187780138838,0.04354619094759449
769512448,Tier1_새벽배송가능권(가정),0.0,0.3476820112874306,0.3392846774902903,-0.008397333797140305,0.2895293389882338,0.3206100810186352,0.031080742030401398
769519872,Tier3_배송취약권(가정),0.0,0.04418613429796891,0.03562345616320079,-0.008562678134768117,0.0725411568527885,0.08775842825528178,0.01521727140249328
769521728,Tier2_익일배송표준권(가정),0.0,0.03997641891928464,0.08077623759568484,0.040799818676400194,0.0862423151725279,0.10489505796720207,0.018652742794674174
769532864,Tier3_배송취약권(가정),0.0,0.5261314527105913,0.5397903125552711,0.01365885984467985,0.544713153777209,0.6125132939643226,0.06780014018711367
769544000,Tier1_새벽배송가능권(가정),0.0,0.09247118652201124,0.08416507757267719,-0.008306108949334048,0.13941264655021604,0.18911274076629123,0.049700094216075186
769577408,Tier3_배송취약권(가정),0.0,0.849997768531156,0.8649233007035629,0.014925532172406886,0.8397002756342957,0.8860479829748449,0.04634770734054916
769607104,Tier1_새벽배송가능권(가정),0.0,0.22577063256984464,0.19683368738000243,-0.028936945189842217,0.21723854260889514,0.21595330590944717,-0.001285236699447967
769621952,Tier1_새벽배송가능권(가정),,0.03541373120320609,0.051630239108113055,0.016216507904906967,0.05222588370418052,0.0848684107326676,0.03264252702848708
769638656,Tier2_익일배송표준권(가정),,0.09469318068936951,0.10062418368352252,0.005931002994153015,0.10462282192070062,0.167888841796671,0.06326601987597037
769675776,Tier2_익일배송표준권(가정),,0.10581145092661876,0.09157421999032095,-0.014237230936297807,0.1092625733168672,0.153852671341573,0.04459009802470579
769712896,Tier1_새벽배송가능권(가정),0.0,0.6046106356473762,0.559467660018575,-0.04514297562880121,0.5131726953472769,0.57597615148122,0.062803456133943
769727744,Tier2_익일배송표준권(가정),0.0,0.2605893325025056,0.28702538848878195,0.026436055986276352,0.3451557083816521,0.3218726990788175,-0.023283009302834612
769729600,Tier2_익일배송표준권(가정),0.0,0.6764180348440137,0.7490637611089663,0.07264572626495258,0.7503251882598431,0.7184048158302946,-0.03192037242954848
769748160,Tier2_익일배송표준권(가정),,0.27407570753515476,0.34673047011270586,0.0726547625775511,0.33510523054806174,0.37917612506162846,0.044070894513566716
769774144,Tier3_배송취약권(가정),0.0,0.04823977753306646,0.02874326106270368,-0.019496516470362775,0.09373000232063174,0.10701209095493741,0.013282088634305675
769781568,Tier1_새벽배송가능권(가정),1.0,0.8458736503985304,0.8494621107035225,0.003588460304992158,0.7770430077603219,0.7981869032711435,0.02114389551082163
769798272,Tier3_배송취약권(가정),0.0,0.544144530123435,0.7632114399265436,0.2190669098031086,0.4966171508055247,0.6354471526523757,0.13883000184685101
769833536,Tier3_배송취약권(가정),1.0,0.8561084771619925,0.8623437829567584,0.006235305794765944,0.8731871956489543,0.9156037827194115,0.042416587070457146
769848384,Tier2_익일배송표준권(가정),,0.3771233890097475,0.35862771394687293,-0.018495675062874584,0.4236903489310741,0.3583078533284247,-0.06538249560264942
769850240,Tier1_새벽배송가능권(가정),0.0,0.11631194631327701,0.09629471732460343,-0.020017228988673585,0.18972557258083067,0.20377390683623273,0.014048334255402056
769857664,Tier3_배송취약권(가정),0.0,0.05043288502020979,0.04263658191880458,-0.007796303101405208,0.08937844886109896,0.0816478860260594,-0.007730562835039562
769865088,Tier3_배송취약권(가정),0.0,0.8675152042266284,0.8906124838074378,0.023097279580809427,0.8168571231771214,0.8056100873584768,-0.011247035818644613
769868800,Tier1_새벽배송가능권(가정),1.0,0.09108136072838874,0.05661355492899672,-0.034467805799392015,0.11660877745087823,0.12070931183284656,0.004100534381968321
769918912,Tier2_익일배송표준권(가정),1.0,0.1267724771479587,0.12854635255566035,0.0017738754077016583,0.14786900111964135,0.22163353405457684,0.07376453293493548
769948608,Tier2_익일배송표준권(가정),,0.8936871704454908,0.9140651263346824,0.020377955889191557,0.816524133588167,0.8423135538565005,0.02578942026833353
769959744,Tier3_배송취약권(가정),0.0,0.04619696309998457,0.04477391189934496,-0.0014230512006396107,0.09755854200333443,0.10205499351632692,0.004496451512992494
769978304,Tier2_익일배송표준권(가정),0.0,0.6208167318235293,0.6738420237530656,0.05302529192953631,0.655781428537974,0.6803653915690162,0.024583963031042155
769983872,Tier2_익일배송표준권(가정),0.0,0.04851443504972202,0.04401983256681057,-0.004494602482911447,0.07440744319818961,0.06783970892786179,-0.006567734270327821
770008000,Tier1_새벽배송가능권(가정),1.0,0.07432038582512594,0.06564990140507754,-0.008670484420048405,0.11250097018812498,0.1511171282947125,0.038616158106587514
770019136,Tier3_배송취약권(가정),,0.4571033653213368,0.3740285921006647,-0.08307477322067208,0.5174121904867935,0.3847005500868643,-0.13271164039992922
770087808,Tier1_새벽배송가능권(가정),1.0,0.8253679628206002,0.8669311237602542,0.041563160939653954,0.7951575923821462,0.8762435360002153,0.08108594361806909
770091520,Tier2_익일배송표준권(가정),0.0,0.06246433808928604,0.07434253185360745,0.011878193764321414,0.09796674313706527,0.1411875617258417,0.04322081858877644
770097088,Tier3_배송취약권(가정),,0.5186749061330285,0.524294104965291,0.005619198832262584,0.5365119232197264,0.5292430897296695,-0.007268833490056914
770100800,Tier1_새벽배송가능권(가정),0.0,0.03704216666429847,0.033041926646699166,-0.004000240017599306,0.06964397407747124,0.09982307611578169,0.03017910203831045
770134208,Tier3_배송취약권(가정),1.0,0.12881399362849058,0.1255963646008267,-0.003217629027663871,0.19648490566412288,0.18039083005157105,-0.016094075612551828
770195456,Tier1_새벽배송가능권(가정),,0.06837877647391268,0.06914631136334624,0.0007675348894335687,0.1083175672570435,0.14785994019710344,0.03954237294005994
770262272,Tier3_배송취약권(가정),1.0,0.9481525092568497,0.9585362520875241,0.010383742830674447,0.9233611257169743,0.9552043144954275,0.03184318877845327
770301248,Tier2_익일배송표준권(가정),0.0,0.48562446647039464,0.5135219744779,0.0278975080075054,0.4863907888730281,0.5177934987699814,0.03140270989695326
770303104,Tier3_배송취약권(가정),,0.27038562922171466,0.2424043258102412,-0.02798130341147345,0.2437178217806058,0.22562575615397623,-0.018092065626629572
770410752,Tier3_배송취약권(가정),0.0,0.2223225270278565,0.19733576705783532,-0.024986759970021172,0.23589669169571162,0.22038039020892752,-0.015516301486784095
770427456,Tier3_배송취약권(가정),0.0,0.8241010293026204,0.848719952762337,0.024618923459716613,0.8616110997467992,0.8598359768721611,-0.001775122874638102
770490560,Tier3_배송취약권(가정),1.0,0.1569597749875489,0.19100771330885988,0.03404793832131098,0.16013212373665628,0.21547411805573874,0.05534199431908246
770575936,Tier3_배송취약권(가정),0.0,0.35658027178625423,0.3362294736034682,-0.020350798182786012,0.3500660131662279,0.35540302731274087,0.005337014146512997
770700288,Tier3_배송취약권(가정),0.0,0.21395818655991666,0.19385263743088446,-0.020105549129032202,0.19315491876189733,0.21555338273137997,0.02239846396948264
770876608,Tier2_익일배송표준권(가정),1.0,0.25604466778660495,0.2689192479139394,0.012874580127334445,0.31428193757502226,0.2535523438093359,-0.060729593765686374
771051072,Tier3_배송취약권(가정),0.0,0.23638018252284462,0.1966593090865987,-0.03972087343624592,0.2210012149663553,0.222024416206504,0.0010232012401487078
771093760,Tier3_배송취약권(가정),0.0,0.6211454621694592,0.6413563012386543,0.020210839069195075,0.6228660145047215,0.6566219733519556,0.033755958847234147
771401856,Tier3_배송취약권(가정),0.0,0.052876478596363116,0.03938989382862907,-0.013486584767734046,0.09286798049291693,0.07417977965430547,-0.01868820083861146
771448256,Tier2_익일배송표준권(가정),0.0,0.8573635257930508,0.9026722445615645,0.04530871876851372,0.7801517476394416,0.873030506974681,0.09287875933523937
771468672,Tier3_배송취약권(가정),0.0,0.23362595325415722,0.19887740844852494,-0.034748544805632275,0.3353457931161477,0.37760622034816366,0.04226042723201595
771477952,Tier3_배송취약권(가정),,0.05228821369694879,0.03776933431865158,-0.014518879378297211,0.07550762714359607,0.07089731574012284,-0.004610311403473233
771539200,Tier3_배송취약권(가정),0.0,0.8555264042491991,0.8736013330758287,0.018074928826629533,0.820558569678264,0.8355319019330747,0.014973332254810678
771869568,Tier2_익일배송표준권(가정),1.0,0.8888259037528425,0.9603179345883956,0.07149203083555311,0.9098350010981047,0.9294433204385462,0.019608319340441493
771895552,Tier3_배송취약권(가정),0.0,0.04686637546370106,0.031494707595596166,-0.015371667868104892,0.06362833146454867,0.07649189845112342,0.012863566986574745
772006912,Tier3_배송취약권(가정),,0.05119732223690019,0.07230946746761677,0.021112145230716577,0.09810911593950757,0.12590607093791747,0.02779695499840991
772307584,Tier2_익일배송표준권(가정),0.0,0.8751522315489993,0.9031038056857272,0.027951574136727886,0.849961777700173,0.8752443087494461,0.025282531049273138
772350272,Tier1_새벽배송가능권(가정),1.0,0.04998701455639386,0.042037859889952525,-0.007949154666441333,0.08283760112128805,0.09809888632357776,0.015261285202289712
772359552,Tier3_배송취약권(가정),0.0,0.9648142312699529,0.9704782192080227,0.00566398793806977,0.90863233258898,0.9264596267310249,0.01782729414204487
772383680,Tier1_새벽배송가능권(가정),,0.07650874355899913,0.07851148056749123,0.0020027370084921003,0.1254521036927534,0.19271249116360262,0.06726038747084923
772465344,Tier1_새벽배송가능권(가정),,0.9106510249221503,0.9400039917051723,0.029352966783022016,0.7825231508201399,0.709045987822016,-0.0734771629981239
772851392,Tier1_새벽배송가능권(가정),0.0,0.6544790963599435,0.6845875315457881,0.030108435185844606,0.6775822549960708,0.7237706614867635,0.04618840649069267
772921920,Tier1_새벽배송가능권(가정),0.0,0.5960127597945455,0.5284366815866243,-0.06757607820792122,0.5363851501634692,0.507995753351505,-0.028389396811964174
772947904,Tier2_익일배송표준권(가정),0.0,0.052323942812447614,0.03731774499704868,-0.015006197815398935,0.07812424170652277,0.09003478072851705,0.01191053902199428
773051840,Tier2_익일배송표준권(가정),0.0,0.0513050389773838,0.056500434497749,0.005195395520365194,0.08290569833047781,0.11151537527037587,0.028609676939898063
773113088,Tier3_배송취약권(가정),0.0,0.8590634305450384,0.8874754552211768,0.028412024676138348,0.8651645195290282,0.8564699833568561,-0.008694536172172085
773270848,Tier2_익일배송표준권(가정),0.0,0.054190399423644404,0.04249964502857187,-0.011690754395072535,0.06199731014210147,0.06842561156098288,0.006428301418881413
773623488,Tier1_새벽배송가능권(가정),0.0,0.18361212538875582,0.17221022696971852,-0.011401898419037299,0.21072774446561354,0.18177750910363422,-0.028950235361979326
773649472,Tier2_익일배송표준권(가정),0.0,0.6686209429437715,0.7318774346890712,0.06325649174529968,0.7094343803323949,0.7430312850972727,0.033596904764877755
773939008,Tier2_익일배송표준권(가정),0.0,0.2504653149771998,0.24230176557201472,-0.0081635494051851,0.22783986583544064,0.24704736969092875,0.01920750385548811
774054080,Tier2_익일배송표준권(가정),0.0,0.08372542914213472,0.10509208680634816,0.02136665766421343,0.15698730106090283,0.2505085345222282,0.09352123346132538
774326912,Tier1_새벽배송가능권(가정),0.0,0.04281712997785901,0.03431063767127023,-0.00850649230658878,0.07045665939015315,0.09223706722470315,0.02178040783455
774393728,Tier2_익일배송표준권(가정),0.0,0.818523007736607,0.8832986207596608,0.06477561302305379,0.7725694450540236,0.7723511250207666,-0.00021832003325694682
774510656,Tier1_새벽배송가능권(가정),1.0,0.1347605921471938,0.2624169028136845,0.12765631066649072,0.14089269857584696,0.26037842164034164,0.11948572306449468
774544064,Tier2_익일배송표준권(가정),0.0,0.12011781894958473,0.12785672146190086,0.007738902512316126,0.1498542559475992,0.17730200007522298,0.02744774412762377
774625728,Tier1_새벽배송가능권(가정),1.0,0.35423244213070815,0.3111714838670037,-0.04306095826370443,0.3724971802517152,0.3392461330825574,-0.03325104716915778
774644288,Tier1_새벽배송가능권(가정),0.0,0.7999597443898195,0.7920074750308144,-0.00795226935900517,0.7654908834649566,0.6929008660464312,-0.07259001741852544
774673984,Tier1_새벽배송가능권(가정),0.0,0.07216877224226943,0.06267694533262158,-0.009491826909647852,0.09421653210247335,0.10362976106671094,0.009413228964237588
774699968,Tier3_배송취약권(가정),0.0,0.14863304104271194,0.12119059605844693,-0.027442444984265013,0.17252257477443148,0.20310112344300624,0.030578548668574762
774789056,Tier2_익일배송표준권(가정),0.0,0.08503865822836901,0.06920168102520674,-0.015836977203162267,0.09185109806749846,0.09094388922562689,-0.0009072088418715651
