회원번호,age_gender_segment,treatment_h4,p_control,p_treated,uplift
385635968,40s_F,0.0,0.08406140118129667,0.1390791543621026,0.05501775318080594
385732480,30s_F,,0.1459800448925729,0.1787112143232555,0.032731169430682605
385838272,40s_F,,0.5196295368588943,0.4549689213717462,-0.06466061548714813
386022016,40s_F,,0.3160148681802101,0.35677329126541507,0.040758423085205
386027584,50s_F,0.0,0.7808917611295983,0.808388404395199,0.02749664326560064
386033152,50s_F,1.0,0.24032450345390072,0.2505282684790496,0.010203765025148859
386365376,40s_F,0.0,0.8052758691114625,0.7764813862550956,-0.028794482856366987
386417344,30s_F,0.0,0.753667313036956,0.7106438049821463,-0.0430235080548097
386521280,30s_F,,0.07511858291336464,0.10362909241661664,0.028510509503252
386599232,50s_F,0.0,0.06871210270354951,0.09603912018463572,0.027327017481086208
386820096,50s_F,0.0,0.6906564965393364,0.7340725921037163,0.043416095564379975
387269248,60+_F,0.0,0.14930514677267628,0.1665605399099465,0.017255393137270203
387367616,40s_F,1.0,0.42070921295639097,0.34237896371737575,-0.07833024923901521
387371328,40s_F,0.0,0.11603440740969535,0.14728639197637475,0.031251984566679394
387430720,50s_F,0.0,0.09008515357602619,0.10714638428285085,0.017061230706824665
387445568,30s_F,0.0,0.7833967080168552,0.8075882418652351,0.02419153384837991
387662720,40s_F,0.0,0.6407504675975193,0.7362613300557875,0.09551086245826823
387725824,30s_F,0.0,0.8558898441422192,0.8492230943086906,-0.006666749833528662
387733248,40s_F,0.0,0.06488839510311104,0.07972903466773229,0.014840639564621255
387850176,40s_F,0.0,0.07957561918148782,0.12189979441979276,0.04232417523830494
387918848,30s_F,0.0,0.2302259475208094,0.2504081097714609,0.020182162250651475
388024640,30s_F,0.0,0.2361015320030756,0.2476335092322634,0.011531977229187806
388067328,40s_M,0.0,0.06721868068888423,0.1103224439805936,0.04310376329170937
388110016,30s_F,0.0,0.8260632412388565,0.8688467293632333,0.04278348812437671
388505344,50s_F,0.0,0.7583381680148219,0.7806685797265864,0.02233041171176453
388748480,30s_F,0.0,0.06408048485242235,0.09354326378271378,0.029462778930291436
388767040,50s_F,1.0,0.10956077369524371,0.131291596102423,0.021730822407179287
388878400,40s_M,,0.7757343522161204,0.7077040874297927,-0.06803026478632768
389065856,40s_F,0.0,0.9532952545852202,0.9113630629991565,-0.04193219158606376
389223616,30s_F,,0.08982774110658762,0.08685298723426667,-0.0029747538723209482
389231040,30s_F,0.0,0.4171496602754925,0.3378709827420247,-0.07927867753346779
389294144,30s_F,,0.29913463364574333,0.2861323395320585,-0.01300229411368481
389425920,60+_F,0.0,0.11234140074022146,0.14617901898479188,0.03383761824457042
389437056,30s_F,0.0,0.10900327641749477,0.18786685577855397,0.0788635793610592
389847232,50s_F,0.0,0.5213614446952074,0.6057109408947587,0.08434949619955134
390045824,40s_M,0.0,0.06930452217078853,0.10260441618665532,0.03329989401586679
390075520,30s_F,0.0,0.7755120867937956,0.8127464819398555,0.03723439514605997
390095936,<30_F,,0.12141520339418511,0.15427098636962147,0.03285578297543636
390569216,40s_F,,0.8340298132375749,0.8760269304193605,0.04199711718178567
390691712,30s_F,0.0,0.22819641780561895,0.19848935831049094,-0.029707059495128002
390882880,60+_F,0.0,0.9079176615415636,0.911408094858273,0.003490433316709396
391003520,50s_F,0.0,0.7426898677713757,0.7421937451803906,-0.0004961225909850819
391224384,40s_M,1.0,0.8633250572265099,0.8850702680105901,0.021745210784080204
391289344,50s_F,0.0,0.5960087720720888,0.6060505740019757,0.010041801929886907
391473088,40s_F,0.0,0.15170947542222082,0.20825863329110125,0.05654915786888043
391666112,50s_F,1.0,0.36766331406915426,0.360294307760533,-0.007369006308621251
391695808,30s_F,0.0,0.07887250752070331,0.07536732166680811,-0.0035051858538951985
391779328,30s_F,0.0,0.06524803869398804,0.111070160597769,0.04582212190378096
391994624,30s_F,,0.7933214844150533,0.8203871164852974,0.02706563207024404
392336128,40s_F,,0.3901390827943626,0.41538603228205395,0.02524694948769135
392556992,40s_F,0.0,0.4160652173726034,0.33924292180623106,-0.07682229556637232
392584832,60+_M,,0.8686697815014247,0.9047402159629523,0.03607043446152758
392627520,50s_F,0.0,0.2378411948061951,0.23025414099473418,-0.007587053811460909
392679488,30s_F,0.0,0.7739147928222223,0.840760498504213,0.06684570568199066
393141632,30s_F,1.0,0.579763065178126,0.6618256789368505,0.08206261375872448
393277120,40s_F,0.0,0.8374614180332773,0.8589438203226171,0.02148240228933973
393343936,30s_F,0.0,0.8904158648320358,0.8882983977570588,-0.002117467074977064
393373632,30s_F,0.0,0.43820391539712167,0.4429788324132681,0.004774917016146407
393429312,50s_F,,0.2993917374368473,0.23718886887060647,-0.062202868566240854
393533248,30s_F,0.0,0.3423683542906499,0.3413142769073071,-0.0010540773833427886
393538816,40s_F,0.0,0.5910000479539425,0.6080591635579221,0.017059115603979658
393733696,40s_F,0.0,0.7361126389098984,0.7593879943172062,0.02327535540730774
393848768,30s_F,1.0,0.8828382882760489,0.9085039184082432,0.02566563013219425
393869184,40s_F,1.0,0.09576294412631206,0.13538245627020007,0.03961951214388801
393980544,60+_F,0.0,0.17995907416328477,0.1644773771378397,-0.01548169702544508
393986112,30s_F,0.0,0.8415766478847584,0.8528174263220142,0.011240778437255794
394155008,40s_F,0.0,0.7693443517846258,0.7970234605660977,0.02767910878147195
394912256,50s_F,1.0,0.6725049727494826,0.6692920620659071,-0.0032129106835755428
394984640,40s_F,1.0,0.8236108436996687,0.8777281308538828,0.054117287154214044
395010624,40s_F,,0.10984186684152569,0.12814148314235635,0.018299616300830657
395094144,50s_F,0.0,0.8628558604047738,0.8783289196508144,0.015473059246040588
395255616,60+_F,,0.8207227695658446,0.8529319159255735,0.032209146359728935
395337280,50s_F,0.0,0.09168862827058835,0.10163580637062035,0.009947178100031998
395444928,40s_F,,0.12115926128226522,0.1415808027000047,0.020421541417739483
395489472,30s_F,0.0,0.4215662295112805,0.40269525724171273,-0.018870972269567743
395535872,50s_F,1.0,0.1193403865928068,0.20338586301252665,0.08404547641971985
395548864,30s_F,0.0,0.2672177318197449,0.25908030830317763,-0.008137423516567266
395619392,40s_F,0.0,0.40680886354581475,0.4905630416924733,0.08375417814665853
395699200,40s_F,0.0,0.07343816649998103,0.07779800289120355,0.0043598363912225185
395849536,40s_F,0.0,0.07711800733615248,0.09044079994487063,0.013322792608718145
395884800,40s_F,0.0,0.09163268641921185,0.11410164580486142,0.022468959385649565
395977600,30s_F,,0.41181646445107584,0.36793644287390165,-0.04388002157717419
396194752,30s_F,0.0,0.5874616792270119,0.7226054664542803,0.13514378722726839
396348800,40s_F,0.0,0.4451111046602258,0.47308722263991126,0.027976117979685466
396473152,60+_F,,0.5643050743493238,0.5095828919807331,-0.05472218236859061
396588224,60+_F,,0.2085246995887879,0.24162347305859588,0.033098773469807996
396788672,30s_F,0.0,0.8893906641833699,0.9123229553808543,0.02293229119748441
396870336,30s_F,0.0,0.18859846260591037,0.26953656315081903,0.08093810054490866
396976128,60+_F,,0.07933443790392991,0.09616826871690456,0.016833830812974654
396996544,40s_F,,0.17254706435389813,0.17634341397023456,0.0037963496163364308
397061504,50s_F,1.0,0.31418561246086046,0.3492648406731702,0.03507922821230974
397096768,40s_F,0.0,0.09540317866435298,0.09834790996442624,0.002944731300073264
397304640,50s_F,0.0,0.05883837391674843,0.10478542000100133,0.0459470460842529
397404864,30s_F,,0.47804265280511243,0.6008941162850351,0.12285146347992265
397441984,60+_F,0.0,0.7513344500042849,0.7660427996729513,0.01470834966866641
397486528,30s_F,0.0,0.15677976073122707,0.15711457965181572,0.0003348189205886476
397544064,30s_F,0.0,0.12038023079682458,0.15281534240426903,0.032435111607444445
397553344,50s_F,0.0,0.940131834040027,0.9155026852762823,-0.024629148763744668
397616448,40s_F,1.0,0.9382865301081317,0.910666770472871,-0.027619759635260643
397685120,40s_F,0.0,0.2344735789203678,0.29915014928611505,0.06467657036574725
397881856,30s_F,0.0,0.08595271426253563,0.12285659504485161,0.036903880782315976
397924544,40s_F,0.0,0.5713865608588656,0.5984387793002959,0.027052218441430242
397982080,40s_F,0.0,0.2033155348400915,0.21066776075383956,0.007352225913748067
398408960,30s_F,,0.09667566743270023,0.11097684932145499,0.01430118188875476
398551872,60+_F,0.0,0.7861853991998506,0.8228247181447154,0.03663931894486472
398657664,40s_F,0.0,0.0806623077279718,0.12910937442390605,0.04844706669593425
398833984,50s_F,0.0,0.12926677153381777,0.19072246104398552,0.06145568951016775
398967616,40s_F,0.0,0.09443600780258433,0.12426670146662454,0.029830693664040203
398986176,50s_F,0.0,0.5847682299669831,0.6847286602199165,0.09996043025293344
399231168,40s_F,,0.8351999160653181,0.8611655780183578,0.02596566195303973
399615360,40s_F,1.0,0.07868173812016577,0.10537963631000935,0.026697898189843583
399804672,60+_F,1.0,0.7405494612364396,0.7752231243020627,0.03467366306562314
399860352,30s_F,,0.44271129559696404,0.38263269839954456,-0.06007859719741948
399893760,40s_M,0.0,0.12353237206895225,0.16331694951240824,0.039784577443455996
399968000,60+_F,,0.11120190987437778,0.12904563617878906,0.017843726304411278
400133184,50s_F,1.0,0.1223167025747258,0.17205236808323898,0.04973566550851319
400161024,40s_F,0.0,0.4993266037302066,0.45719493204595407,-0.042131671684252525
400359616,40s_F,,0.17182544843711373,0.18496325464650598,0.013137806209392255
400959104,30s_F,0.0,0.33471349441378456,0.3226909263954947,-0.01202256801828988
401272768,40s_F,0.0,0.7370013688831075,0.7637790989636496,0.026777730080542073
401462080,50s_F,0.0,0.7343211581795347,0.646201621945471,-0.08811953623406366
401523328,40s_F,0.0,0.8407230240351382,0.8771489648268403,0.03642594079170214
401528896,30s_F,,0.11220196620984617,0.16439262245388908,0.05219065624404291
401558592,30s_F,,0.13455850892140409,0.21009465860763502,0.07553614968623093
401603136,30s_F,1.0,0.12672760142406608,0.11655612887628124,-0.010171472547784846
401707072,40s_F,0.0,0.7044539375734108,0.7065123802084057,0.0020584426349948837
401781312,30s_F,0.0,0.8614278163564212,0.8730059254798731,0.011578109123451918
401801728,60+_F,,0.8458554671501238,0.8407277875314828,-0.005127679618641023
402072704,30s_F,0.0,0.07162229389334449,0.09287652393058772,0.021254230037243235
402128384,40s_F,0.0,0.0769037314853409,0.0863764208821529,0.009472689396812006
402139520,40s_F,,0.4715149375543178,0.4679161322287771,-0.003598805325540688
402215616,40s_F,0.0,0.9098001618043586,0.9246800369128425,0.014879875108483875
402291712,30s_F,,0.0758064760800249,0.0809816521932995,0.005175176113274602
402490304,40s_F,,0.07593963858065689,0.09409154404808923,0.01815190546743234
402492160,40s_F,,0.2309086491458553,0.26464157709275826,0.03373292794690297
402720448,30s_F,0.0,0.0840895893608023,0.09167920361438937,0.007589614253587076
402835520,40s_M,0.0,0.9063532396620242,0.9122927640038996,0.005939524341875391
402915328,30s_F,,0.8220056584933819,0.8628460830331522,0.040840424539770326
402941312,30s_F,0.0,0.08293526781856184,0.11793345403737447,0.034998186218812635
403067520,60+_F,0.0,0.589664201757272,0.5815571814436769,-0.008107020313595115
403190016,50s_F,,0.7427995416221548,0.7940562248606545,0.051256683238499745
403275392,40s_F,0.0,0.7057593668876239,0.6136578655474854,-0.0921015013401385
403279104,40s_F,,0.765088054017721,0.7949524307252536,0.029864376707532614
403342208,40s_F,0.0,0.8925198511745271,0.906211709724531,0.013691858550003877
403357056,40s_F,,0.6130009079173858,0.6386913317842235,0.02569042386683773
403473984,40s_F,,0.08261684591523494,0.09076048229564739,0.008143636380412447
403620608,40s_F,0.0,0.1833424294218345,0.19771511836942743,0.014372688947592915
403769088,30s_F,,0.8400857821564343,0.8590251348108037,0.018939352654369412
403991808,40s_F,1.0,0.5688281033284119,0.5833055323348477,0.014477429006435782
404047488,40s_F,,0.1029083260091757,0.1318458200703145,0.02893749406113881
404075328,40s_F,0.0,0.5753484936497523,0.5261958226375567,-0.04915267101219556
404077184,40s_F,,0.12782760546511482,0.1564400212597808,0.028612415794665974
404099456,40s_F,0.0,0.07478063076294121,0.08806671328630405,0.013286082523362844
404238656,30s_F,0.0,0.0682754450660696,0.07683659284915902,0.008561147783089418
404463232,40s_F,0.0,0.32383587140400183,0.29232130614048946,-0.03151456526351237
404999616,30s_F,0.0,0.8783099815075929,0.8382577704506865,-0.04005221105690637
405090560,30s_F,0.0,0.4514640258445706,0.4406318972988921,-0.010832128545678554
405129536,30s_F,,0.08939439142190041,0.08863307565964136,-0.0007613157622590461
405231616,40s_F,1.0,0.23666383292830567,0.26376366892313946,0.027099835994833787
405599104,40s_F,,0.08442262423155332,0.14616043866970893,0.06173781443815561
405853376,50s_F,,0.24447302641545313,0.26494295347253943,0.020469927057086307
405890496,30s_F,0.0,0.09893407913589669,0.11612680662302416,0.017192727487127468
405964736,40s_F,0.0,0.7686624680957519,0.8228914242461931,0.05422895615044121
406423168,40s_F,0.0,0.24367859767473063,0.2390435716963098,-0.004635025978420831
406515968,40s_F,0.0,0.0683757432287847,0.08335864262539423,0.01498289939660953
406580928,30s_F,0.0,0.07613078114749416,0.10006833513207486,0.023937553984580695
406592064,40s_F,0.0,0.9229034963912697,0.9275776326297261,0.004674136238456472
406632896,40s_F,0.0,0.9480957330369053,0.9163444902880533,-0.03175124274885199
406649600,40s_F,0.0,0.3224798174136994,0.310360346999653,-0.01211947041404643
406889024,40s_F,0.0,0.08567461708611544,0.13304429602156656,0.04736967893545112
406931712,40s_F,0.0,0.690205115787008,0.6947349257659422,0.004529809978934152
407043072,50s_F,,0.8847269572833146,0.8730097404580849,-0.011717216825229748
407106176,50s_F,0.0,0.8598634959858172,0.8862083596700046,0.026344863684187314
407245376,40s_F,0.0,0.9595956045523572,0.9322556148206513,-0.027339989731705816
407369728,50s_F,1.0,0.1296145653487792,0.1298579675017244,0.00024340215294521572
407375296,40s_F,0.0,0.899109969856524,0.9217668831031649,0.022656913246640875
407451392,30s_F,1.0,0.857611798753356,0.8829272664752261,0.0253154677218701
407599872,30s_F,1.0,0.09074937092061022,0.13229645965327155,0.04154708873266133
407603584,40s_F,1.0,0.30196288387516296,0.29005193701319704,-0.011910946861965921
407677824,40s_F,1.0,0.13352709003662216,0.19754880516844153,0.06402171513181937
407750208,40s_F,0.0,0.285870804529058,0.3050855175082203,0.01921471297916233
407817024,40s_F,0.0,0.07729249072933253,0.08016482837497924,0.0028723376456467054
407837440,40s_F,,0.40213365699293246,0.3962097411196488,-0.005923915873283669
407902400,40s_F,0.0,0.7598628083196651,0.8437473413134885,0.08388453299382337
408152960,40s_F,0.0,0.8318166068523736,0.867574012977875,0.03575740612550138
408156672,40s_M,0.0,0.5548937303521423,0.5771980444245558,0.02230431407241351
408201216,40s_F,,0.06965094302705607,0.07907886145553826,0.009427918428482188
408214208,60+_F,0.0,0.22695665103366008,0.1924475745954192,-0.03450907643824089
408242048,30s_F,0.0,0.3542907158187639,0.31192304297855605,-0.04236767284020787
408299584,50s_F,0.0,0.0801489097341605,0.12050960947545969,0.04036069974129919
408713472,40s_F,1.0,0.14159931393609881,0.17526896616445506,0.033669652228356245
408746880,40s_F,0.0,0.09598076702831931,0.13730954155861574,0.04132877453029643
408908352,30s_F,0.0,0.5695221060989099,0.6120538894218506,0.04253178332294072
408947328,30s_M,0.0,0.757076160016189,0.7441428879653634,-0.012933272050825617
408956608,30s_F,0.0,0.7721195424704038,0.8262278952195165,0.05410835274911263
408960320,30s_F,0.0,0.129754450818278,0.1358607734585422,0.0061063226402642
409043840,30s_F,0.0,0.3120487419444598,0.3185620528524403,0.0065133109079805185
409088384,30s_F,,0.2830569668815659,0.3298355868509583,0.04677861996939242
409140352,40s_F,0.0,0.08408605186332938,0.07800482165010904,-0.006081230213220337
409149632,40s_F,0.0,0.509353917187487,0.5235583111218775,0.014204393934390436
409248000,40s_F,1.0,0.8059805577839612,0.8255198786515447,0.019539320867583587
409455872,50s_F,0.0,0.4518276096617735,0.4807639147230915,0.028936305061318
409487424,30s_F,0.0,0.8382651282660245,0.8157760122620489,-0.02248911600397563
409615488,60+_F,0.0,0.11063279443054036,0.1458181362833179,0.03518534185277755
409619200,60+_F,0.0,0.0957682539841345,0.12713509587830846,0.031366841894173964
409880896,40s_F,0.0,0.10362643963407699,0.12421911674496355,0.020592677110886567
410010816,50s_F,1.0,0.8365248301548897,0.8087261543687398,-0.027798675786149807
410046080,50s_F,0.0,0.40334996174662974,0.43392047370907144,0.030570511962441704
410101760,30s_F,1.0,0.6841566579302382,0.6040026984541949,-0.08015395947604331
410528640,50s_F,1.0,0.9510454473789093,0.9126163365657075,-0.03842911081320177
410534208,40s_F,1.0,0.7442469458468739,0.7741537666809486,0.0299068208340747
410686400,60+_F,1.0,0.12450622993217322,0.16645549271357496,0.041949262781401736
410795904,30s_F,0.0,0.1270009574057566,0.14017621686833767,0.01317525946258108
411122560,40s_F,0.0,0.08741632456743903,0.12689526337687443,0.0394789388094354
411185664,40s_F,0.0,0.6204744601123826,0.7001853361247684,0.0797108760123858
411207936,60+_F,0.0,0.8399968122250265,0.8518326484488266,0.011835836223800023
411965184,30s_F,,0.8001617735034979,0.808576091532419,0.00841431802892112
412054272,30s_F,0.0,0.8201495421971265,0.859214246705766,0.039064704508639414
412174912,50s_F,0.0,0.8646105269005233,0.8397491491025159,-0.024861377798007456
412507136,60+_F,0.0,0.2573104008749673,0.2712118471756629,0.013901446300695564
412598080,30s_F,0.0,0.8028220891348962,0.8491346224257833,0.04631253329088714
412612928,60+_F,0.0,0.8693778581192418,0.8445882275113157,-0.02478963060792616
412683456,40s_F,0.0,0.0719409100819671,0.10227759778431497,0.030336687702347875
412915456,50s_F,0.0,0.7087074334623551,0.718814448405064,0.010107014942708936
413021248,40s_F,,0.07900810855739505,0.10525446225228187,0.026246353694886815
413028672,40s_F,0.0,0.13088394487382765,0.12197334450214427,-0.008910600371683383
413037952,30s_F,0.0,0.8753083272673372,0.9058767009192153,0.030568373651878145
413164160,30s_F,,0.36485364325025943,0.3664808469062216,0.001627203655962195
413179008,50s_F,0.0,0.25225087829003456,0.270350113724113,0.01809923543407843
413327488,30s_F,0.0,0.08934075027007939,0.13680541342954125,0.047464663159461865
413494528,60+_F,0.0,0.08252886252613634,0.10794131630427815,0.025412453778141816
413771072,40s_F,0.0,0.38025388733105797,0.42567013968681894,0.045416252355760967
414095872,30s_F,0.0,0.4365525561050939,0.4516624293976367,0.015109873292542764
414236928,40s_F,0.0,0.7974448826859151,0.8127134361574326,0.015268553471517565
414442944,40s_M,0.0,0.7918540641654965,0.8092212419428222,0.01736717777732566
415053568,30s_F,0.0,0.10330173678403104,0.13094307535112834,0.0276413385670973
415064704,40s_F,0.0,0.4573577684658931,0.4073918885007474,-0.049965879965145676
415272576,30s_F,0.0,0.31793521489289,0.33082332512513785,0.01288811023224784
415343104,40s_F,0.0,0.15727691766898697,0.20839175450130512,0.051114836832318156
415569536,30s_F,0.0,0.1514441348500971,0.20954890583041,0.058104770980312886
415630784,50s_F,0.0,0.06645319609702145,0.09975208799306101,0.03329889189603956
415634496,30s_F,0.0,0.9052539142856834,0.9113219592797772,0.0060680449940938574
415641920,40s_F,0.0,0.8183452698409285,0.878525521865241,0.06018025202431254
415846080,30s_F,,0.07584463846696453,0.1281840966756235,0.05233945820865897
416074368,60+_F,,0.7478802411118012,0.6556767069559997,-0.09220353415580151
416076224,30s_F,0.0,0.6790751537839256,0.7138528273927364,0.03477767360881079
416506816,40s_F,0.0,0.4120317379491242,0.4440317962283171,0.032000058279192944
416556928,30s_F,,0.8677423789538765,0.8136929867897372,-0.05404939216413929
416894720,50s_F,0.0,0.8451730636903814,0.8988766680586459,0.05370360436826449
416935552,30s_F,0.0,0.22999720770764445,0.1995133599620119,-0.030483847745632564
417084032,40s_F,0.0,0.5297094955953187,0.5345036541547359,0.004794158559417228
417334592,50s_F,1.0,0.21984005687298463,0.2245692581585559,0.004729201285571277
417356864,40s_F,0.0,0.08607035155026331,0.13616481131711064,0.05009445976684733
417442240,30s_F,,0.622294380215841,0.6449294735889315,0.022635093373090442
417846848,50s_F,0.0,0.07825399330352971,0.13449216863600455,0.05623817533247484
418012032,30s_F,0.0,0.14443857119039097,0.13944805786404527,-0.0049905133263457024
418210624,40s_F,1.0,0.517116275597155,0.4963417636409389,-0.020774511956216102
418386944,40s_F,,0.6717757369070094,0.6844842595672201,0.01270852266021072
418463040,30s_F,,0.48325056265380445,0.5665559019142684,0.08330533926046396
418481600,50s_F,0.0,0.752581592495354,0.8010971325866276,0.04851554009127368
418552128,50s_F,,0.25561802215079354,0.25581100907555865,0.00019298692476510393
418615232,30s_F,0.0,0.12153454967254883,0.1943636616257413,0.07282911195319249
418687616,50s_F,0.0,0.18645923803543224,0.18923360773410994,0.0027743696986776978
418693184,30s_F,,0.8687622077710031,0.8977995647199302,0.029037356948927062
418754432,30s_F,0.0,0.14872691836738514,0.16934732880353312,0.020620410436147985
418984576,40s_F,,0.15060213550824175,0.21500734490470966,0.0644052093964679
419118208,50s_F,1.0,0.21189131091581032,0.1854663292593515,-0.026424981656458818
419353920,30s_F,0.0,0.1075590581257673,0.12370979365286704,0.016150735527099738
419457856,30s_F,0.0,0.4523515569313308,0.38557677122578105,-0.06677478570554973
419483840,30s_F,0.0,0.8290398010518235,0.7944433990026732,-0.034596402049150266
419628608,50s_F,0.0,0.8974469864905604,0.9162968611608174,0.018849874670257005
420152000,40s_F,0.0,0.08004904072873441,0.08512005714054915,0.005071016411814747
421299008,60+_F,,0.11312418510093902,0.12466512633323144,0.01154094123229242
421753728,40s_F,0.0,0.07456365999334874,0.10574471469058633,0.031181054697237587
421956032,50s_F,,0.18984793227986757,0.18681295686108132,-0.003034975418786251
421965312,50s_F,1.0,0.12499225954847251,0.13608626629391649,0.011094006745443974
422208448,40s_F,0.0,0.09022647046683861,0.07852716521247655,-0.011699305254362066
422355072,60+_F,0.0,0.8424484089541486,0.8620729458437022,0.019624536889553568
422390336,30s_F,0.0,0.12623063276100727,0.13050083405988194,0.004270201298874676
422468288,50s_F,,0.7566415450361242,0.6985547428630418,-0.058086802173082486
422549952,30s_F,0.0,0.09873256139089513,0.12005099988742567,0.021318438496530534
422614912,40s_F,0.0,0.09459441759486031,0.12141823025075185,0.026823812655891538
422663168,50s_F,0.0,0.3934411438436684,0.3954911522326581,0.0020500083889897214
422694720,<30_F,0.0,0.2490357828380698,0.3022648995357442,0.05322911669767441
422750400,30s_F,0.0,0.1736392857659,0.1752997906334642,0.001660504867564222
422820928,50s_F,1.0,0.8503425141895674,0.9018347998951844,0.051492285705617036
422908160,30s_F,0.0,0.8147606786289759,0.8260107138616088,0.011250035232632905
423032512,40s_F,1.0,0.5934425798973906,0.670142358996272,0.07669977909888137
423064064,60+_F,0.0,0.8787073029188296,0.8972483655789344,0.0185410626601048
423080768,40s_F,1.0,0.0905592801946507,0.10619896033890398,0.01563968014425328
423084480,60+_F,1.0,0.14990920083724799,0.15431503548799583,0.004405834650747842
423127168,60+_F,0.0,0.8169111541896176,0.8245620964775854,0.00765094228796781
423240384,30s_F,1.0,0.5112502682809563,0.5651028315481885,0.0538525632672322
423325760,40s_F,0.0,0.19180564611051598,0.2973375827043232,0.10553193659380722
423479808,50s_F,0.0,0.6080392680732793,0.600677170264121,-0.007362097809158308
423485376,60+_M,0.0,0.8956847672683452,0.901851369198232,0.006166601929886717
423587456,<30_F,0.0,0.31938770712675574,0.31802083532483033,-0.0013668718019254067
423685824,30s_F,1.0,0.28527108484333846,0.2462678802996926,-0.039003204543645864
423878848,50s_F,1.0,0.9074394482239376,0.9075896970209844,0.0001502487970467259
423925248,40s_F,0.0,0.09878781607839528,0.1250481681252633,0.02626035204686801
424057024,40s_F,1.0,0.10878308760454498,0.1603458490814057,0.051562761476860716
424075584,30s_F,0.0,0.3786295970802338,0.3641756129205945,-0.014453984159639277
424118272,40s_F,0.0,0.892193971403071,0.8843865684752917,-0.007807402927779261
424326144,30s_F,,0.8578222955333793,0.8911514500072434,0.03332915447386409
424359552,30s_F,1.0,0.24639743548051424,0.2907998709576826,0.04440243547716838
424385536,40s_F,0.0,0.35956658716058043,0.40897701758086763,0.0494104304202872
424391104,30s_F,0.0,0.07844510128878766,0.08712179308358911,0.008676691794801447
424521024,<30_F,0.0,0.28934406236830484,0.3431035585030622,0.053759496134757334
424543296,50s_F,0.0,0.08193158551376875,0.13678228956392707,0.05485070405015832
424643520,40s_F,0.0,0.41812628885439596,0.4527736794910654,0.03464739063666944
424676928,50s_F,0.0,0.8878431773207062,0.8984087655855971,0.010565588264890957
424829120,40s_F,1.0,0.10630112652752027,0.1316648206478289,0.025363694120308616
424886656,60+_F,0.0,0.4610973687279731,0.5325818282464391,0.07148445951846599
425107520,40s_F,0.0,0.07253920978707808,0.09815153294518791,0.025612323158109837
425259712,60+_F,,0.8705611363784845,0.8760468201572952,0.005485683778810646
425263424,40s_F,0.0,0.06828478619781751,0.10252645361736834,0.03424166741955083
425367360,40s_F,0.0,0.1810081493093518,0.23755857938735514,0.05655043007800334
425836928,30s_F,1.0,0.1477698251873047,0.13736080345103166,-0.010409021736273033
426026240,30s_F,0.0,0.2799838090060588,0.2632496806521295,-0.01673412835392929
426039232,40s_F,0.0,0.22224653165413852,0.26991417684735153,0.04766764519321301
426326912,60+_F,0.0,0.07915391188388038,0.09796099498263829,0.018807083098757907
426506944,60+_F,0.0,0.6549559178422305,0.6404466103816614,-0.01450930746056911
426523648,50s_F,1.0,0.06972316487546604,0.10745316129358282,0.03772999641811678
427115712,30s_F,,0.6087064347088188,0.5769510045482538,-0.031755430160565035
427253056,30s_F,0.0,0.6593737279704428,0.742066584998127,0.08269285702768425
427331008,40s_F,0.0,0.7132121832779064,0.7528714604695277,0.03965927719162132
427347712,50s_F,1.0,0.5614683851167395,0.4494274253071242,-0.11204095980961526
427427520,40s_F,,0.6480826324228818,0.7561909619959613,0.10810832957307948
427563008,40s_F,0.0,0.13926367475558626,0.15516898981054994,0.015905315054963676
427637248,50s_F,1.0,0.8719048502954325,0.917531897825341,0.04562704752990843
427670656,40s_F,0.0,0.8104315229986448,0.8397825825898623,0.02935105959121742
428259008,40s_F,0.0,0.8880765970546507,0.9152296870430842,0.027153089988433465
428557824,50s_F,1.0,0.8130813848669254,0.8418181260529657,0.028736741186040304
428845504,40s_F,1.0,0.8808717090677335,0.8873860954133752,0.006514386345641721
428875200,60+_M,,0.4485380721480737,0.4432914896067123,-0.0052465825413614
429604608,30s_F,,0.872208480366758,0.8809915510363702,0.008783070669612147
429712256,40s_F,,0.48476407298030144,0.36959208428574153,-0.11517198869455991
429806912,<30_M,0.0,0.3276418649349725,0.3513231731976705,0.023681308262697986
429916416,50s_F,0.0,0.1656272856481597,0.19477228402692034,0.02914499837876064
430183680,40s_F,1.0,0.0672431549655906,0.09968127515436753,0.032438120188776925
430198528,60+_F,0.0,0.8746300840704444,0.8588585193093913,-0.015771564761053125
430282048,30s_F,1.0,0.8780567167716538,0.8565352455849754,-0.021521471186678354
430465792,50s_F,0.0,0.8619754190968396,0.8134884326311316,-0.04848698646570804
430558592,30s_F,1.0,0.10564224686629847,0.13820089830509055,0.03255865143879208
430725632,30s_F,0.0,0.8372787717358697,0.8681025925537014,0.030823820817831638
430931648,30s_F,0.0,0.22841510028560713,0.23352989794739165,0.00511479766178452
430933504,60+_F,,0.7370884747399852,0.6838578551966767,-0.05323061954330843
430963200,60+_F,,0.7110985157742951,0.653768558785408,-0.0573299569888871
431059712,30s_F,0.0,0.48431172934540284,0.6237861170670014,0.13947438772159854
431096832,30s_F,1.0,0.12766160772400073,0.17276064580705744,0.04509903808305671
431349248,30s_F,0.0,0.09141384758960562,0.1090517059544489,0.017637858364843273
431403072,40s_F,1.0,0.07719609525508861,0.09894688624082482,0.021750790985736207
431564544,60+_F,0.0,0.5383293645280183,0.39757895440041063,-0.14075041012760764
