회원번호,treatment_h4,uplift_A_logit,uplift_A_rf,uplift_B_logit,uplift_B_rf,uplift_C_logit,uplift_C_rf,uplift_D_logit,uplift_D_rf
1241402304,0.0,0.0200836525159535,0.0451279701845285,0.026707327306591,0.061874491499325,0.0072780988667439,0.0224525261930228,0.0108137045025419,0.02651529991596
1241467264,1.0,-0.024684407989107,-0.0055843361486676,-0.0215131721945982,0.012440290146256,-0.024490902974804,-0.0190539219404234,-0.0285203070386996,-0.0305523531753374
1241509952,0.0,0.0177958119806393,0.0408022207469574,0.0225491478328498,0.0544442437680372,0.0031533469808739,0.0678280736280443,0.0334103582185626,0.0459377898050538
1241645440,0.0,0.0299327339770142,-0.0488883433561113,0.0353992052807017,-0.0639763193856419,0.0490483204363754,-0.0935375439813204,0.0667564237431284,-0.063443981900334
1241708544,0.0,0.0087528374813392,0.0197216873502157,0.0095216581079241,0.0099862489890761,0.0083526812248362,0.0368233631856793,0.0049650589834756,0.0215981179827301
1241741952,0.0,-0.014620667261515,0.0243490952135627,-0.0130769239566948,0.0041558128634724,-0.015143788991009,-0.0047700433230935,-0.0167094387111853,-0.0006780205894899
1241814336,1.0,0.0189652391836989,0.0194498384966905,0.020587127032609,0.0111173168257642,0.0080325533503631,0.0163122143119291,0.0125534855702066,0.039727537021333
1241886720,0.0,0.0106403475735811,0.071649282937026,0.0171103328757907,0.0483720053448376,0.0114799292537216,0.0941637430359977,0.0081321547613056,0.0868180849857235
1242189248,,-0.0132809080179704,0.0344772208941993,-0.0118425576744899,0.0202563324026603,-0.0110846762637374,0.0045421124106826,-0.0144761525223458,0.0048753812603449
1242248640,0.0,-0.0069765811149895,0.0158451520037053,-0.0052879814259766,0.0274204025165408,-0.0041622842646728,0.0136669339599401,-0.0076080602057349,-0.0007887227321415
1242424960,1.0,-0.0070975586650731,0.0484638990206967,-0.0050201069188211,0.0517712041936042,0.0007348387551789,0.0383715492143273,-0.001445867711913,0.0408090226657856
1242723776,0.0,0.0135561810413251,-0.1233436380105448,0.020244262832665,-0.081981545898039,0.0022114193788138,-0.1002968524572581,-0.0015722322023741,-0.108909898945368
1242796160,0.0,-0.0193188921380671,0.0305861284438081,-0.0170407349822638,0.0374718769374313,-0.0223583043428036,0.014833141186082,-0.0228627841313038,0.025362664590765
1242857408,0.0,-0.0167604377913167,0.0149653431985984,-0.0139137116471097,0.0183375874273897,-0.0157267671697945,0.0184338778725613,-0.0095315099367665,0.0031392718916319
1242939072,0.0,-0.0101944291389098,0.2276189833839747,-0.0047998325828586,0.1561755927003206,-0.0284994481375108,0.1923304746844075,-0.0024536922620127,0.188271781909821
1243046720,0.0,-0.0119186503798512,0.0258363195614177,-0.0055567867757532,0.0430426874198986,-0.0550755908549845,0.0251030547672034,-0.0719444765163425,0.0200655110021116
1243687040,1.0,-0.0112237153642704,0.0282796364178475,-0.0096623494976783,0.0222909267876512,-0.0063663686072672,0.0122279054276665,-0.0078950735972956,0.0180259832885059
1243779840,,-0.0128578299776717,0.0158217991646008,-0.0113937600146575,0.0043433381982655,-0.0101107291154282,-0.0127930752652832,-0.0135683388872278,-0.0218024153512749
1243805824,0.0,0.035320839704373,0.0077959983869126,-0.0251425845908342,0.0002456238898887,0.0682520502746797,0.0041508166356587,0.0641705896947926,-0.0216733575493585
1244054528,0.0,0.0094339355706948,-0.0980524024352028,0.0140774060673678,-0.1005186288296026,-0.0102031227171532,-0.1037142215238621,-0.0307828439924696,-0.1087893139977015
1244069376,0.0,-0.0102074801387824,0.0409311984671466,-0.0083229288284729,0.0412507994172693,-0.0059118724032758,0.0195912226210046,-0.0018709958292139,0.0128441185668647
1244162176,0.0,0.0069395640957168,-0.0129149395625803,0.0118185963635532,0.0267419761153073,0.0110165881986664,0.0013391373024802,-0.0041818617662707,0.0153372162001318
1244227136,0.0,-0.0271360516172806,0.0049745286092729,-0.0232575250688033,0.0107384280907365,-0.025432359865554,-0.013257504606926,-0.0307780062526893,-0.0317102020091444
1244360768,0.0,0.0636850014333087,0.0730657752586489,0.0091551386632155,0.0686029183528927,0.0959718695076,0.0679751961965598,0.0922651344624543,0.0789259774937091
1244709696,0.0,-0.0169013903668007,0.0153112623953537,-0.0141231280745448,0.0185299411907934,-0.0152543906961663,0.0161258740291627,-0.0091972581520047,-0.0036883594261827
1244711552,0.0,-0.0101650316105791,0.0205462611537509,-0.0045940382317803,0.0065764745837727,-0.0028065859305591,0.0540427031515481,-0.0118462533573596,0.0647018091486045
1245002944,,-0.0106739490656283,0.0495153089600673,-0.0091892465471494,0.0500385892032589,-0.0045863226203371,0.0344309888224709,-0.0013635059073102,0.0322641091661059
1245006656,0.0,-0.0077535721826717,-0.0083001596060081,-0.0019255947336737,-0.0087638526679749,-0.010866422490278,-0.0359794830151373,-0.0172306768415718,-0.0101035293022549
1245067904,0.0,-0.0137619189362971,0.0270562347141544,-0.0122306592311595,0.0126343223139766,-0.0128130890026887,0.0108910813209568,-0.016462811854548,0.0001327788109882
1245411264,0.0,0.0119459431593462,-0.0373638063385854,0.0136644744189482,-0.0599058326046615,0.0127300772199039,-0.0436244900022434,0.0041724016364687,-0.0477149627510162
1245420544,1.0,-0.0123434312264645,-0.0096724060471928,-0.0076333248917408,0.0037792869143678,-0.0189683028489511,-0.0058816176192924,-0.0257939895360369,0.0082010261978724
1245489216,0.0,0.0150831426993686,0.0040748642797638,0.0165051527258687,0.0129422173298218,0.0134528033628952,0.0203572223252201,0.0075234570905502,0.0347506755129017
1245602432,0.0,0.0111515866143104,-0.1099596115709061,0.0162949344056388,-0.1190501437544347,0.0111381290144303,-0.0881744707705918,-0.0139469971260575,-0.142306188720507
1245626560,,0.0399209060583608,-0.0038549051499708,0.0443399301379768,-0.0360974110664743,0.0457309063992357,-0.0502277604520832,0.0335338251518084,-0.0026036608749239
1245732352,,-0.0145461879951014,0.0183762511483399,-0.0129924990195695,-0.0008525657397019,-0.0150087332456979,-0.0064850563311108,-0.0187313937680775,-0.0100947382084337
1245823296,0.0,-0.0081497573870166,0.0433838942898425,-0.0064068677661799,0.0402582615816732,-0.0078719144199163,0.0129644900828717,-0.0091342999979485,0.0026648256037362
1246038592,1.0,0.0200848462937331,0.050676800241105,-0.0080587113003823,0.0300019961988918,0.0366804319090614,0.0356318818280442,0.031475988044273,0.0356634563120512
1246122112,1.0,-0.0125316612051116,0.0082742514742527,-0.0083425587559649,0.0178075216322895,-0.0087584151313222,0.0047821175814256,-0.019943094477281,0.0036248927323145
1246159232,,0.0288152736588714,0.020806102910562,0.0327752811446897,-0.0216886996421489,0.0224232458225522,0.0179952600694577,0.0166926755841669,0.019915299991387
1246355968,0.0,-0.0202296090215447,0.0021079086939837,-0.0181350132990766,-0.0024809814663896,-0.0179640728666542,-0.0211247796897197,-0.0234321779710708,-0.0278795230073106
1246578688,1.0,-0.0119073682041965,0.0313740283048903,-0.0104899120596969,0.0188011302836807,-0.0074700107332571,0.0040207636544904,-0.0088271518366475,0.0107287208377462
1246903488,0.0,-0.0122075623290942,0.0298412362356964,-0.0103803738988852,0.0468012764073305,-0.0107953725154275,0.0117323124355899,-0.0126860323572228,0.0236927262033158
