회원번호,이탈위험군,가격구간,treatment_h4,uplift_logit,uplift_rf
57727168,관심필요(30~89일),Q1_저가,,-0.01583001939547657,0.03128919263786528
57797696,이탈위험(90일+),Q4_고가,0.0,-0.014390245959971862,0.0295336510023005
58037120,관심필요(30~89일),Q4_고가,0.0,0.008561280513608605,0.13385010805106168
58068672,관심필요(30~89일),Q2,,0.006435913682373229,0.005161668657088114
58074240,Active(<30일),Q3,1.0,0.016373721566855792,0.026486384950868747
58122496,Active(<30일),Q1_저가,0.0,-0.003922855005691214,0.047431760757771474
58480704,Active(<30일),Q3,0.0,-0.016347147186516336,-0.028714822178614513
58484416,Active(<30일),Q4_고가,0.0,0.012396871595623082,-0.0018387562116592981
58491840,관심필요(30~89일),Q4_고가,0.0,-0.0047312651544778594,-0.01886282017166635
58545664,관심필요(30~89일),Q1_저가,1.0,-0.019312569133855484,0.023040291987329736
58560512,Active(<30일),Q4_고가,0.0,0.025970783307138867,0.08380464896610895
58805504,관심필요(30~89일),Q1_저가,1.0,-0.013988144016474996,0.019922396317336902
59011520,Active(<30일),Q2,0.0,0.013684728630317444,0.024700471728460793
59046784,이탈위험(90일+),Q2,,-0.02829439704952133,-0.03928545027064889
59083904,관심필요(30~89일),Q1_저가,,-0.007363889497145268,0.04971937056048929
59516352,Active(<30일),Q3,,-0.007242134926160881,0.012935828866504018
59709376,이탈위험(90일+),Q3,0.0,-0.01996382869865257,0.00021008754235979366
59727936,Active(<30일),Q1_저가,0.0,-0.008227675816527169,-0.0034785837339371684
59755776,Active(<30일),Q3,1.0,0.05764854042393264,-0.061324388433841026
59759488,Active(<30일),Q2,,0.010086276213951417,0.010542445041890836
59774336,Active(<30일),Q4_고가,0.0,0.008305054704868087,-0.04607032833619551
60210496,이탈위험(90일+),Q1_저가,0.0,-0.011337739946862574,0.036675286369145965
60275456,이탈위험(90일+),Q1_저가,0.0,-0.017158697121882935,0.016280583312879834
60277312,Active(<30일),Q4_고가,0.0,0.014021676606759459,0.007544368833918846
60312576,Active(<30일),Q4_고가,0.0,0.017757061529651286,0.014851291301182123
60314432,Active(<30일),Q4_고가,0.0,0.013177886726254417,0.0022142814967123226
60654080,Active(<30일),Q2,0.0,0.03955468472606316,0.013728483954977055
60802560,관심필요(30~89일),Q3,0.0,-0.010295254896220074,0.054394405712828026
60895360,Active(<30일),Q3,1.0,0.004090836766160788,0.06684857411863725
60912064,Active(<30일),Q3,0.0,0.03222443211426251,-0.010631983650468024
60926912,이탈위험(90일+),Q2,0.0,-0.029572416729758105,-0.028592127120755484
60956608,이탈위험(90일+),Q4_고가,0.0,-0.014167694391784245,0.018743944641531618
61197888,Active(<30일),Q4_고가,0.0,0.023659607727555376,0.14926971033093028
61201600,관심필요(30~89일),Q4_고가,0.0,-0.017577296037055934,0.02406935548212398
61203456,Active(<30일),Q3,0.0,-0.020904444734502425,-0.09572182271524016
61216448,이탈위험(90일+),Q3,0.0,-0.024907866533054546,-0.039026114097688414
61220160,이탈위험(90일+),Q1_저가,0.0,-0.012441857820749781,0.04931949310760481
61223872,Active(<30일),Q4_고가,1.0,0.011389611597562799,0.015221694657438833
61424320,Active(<30일),Q1_저가,0.0,0.05270091267995658,-0.04357190978119374
61426176,Active(<30일),Q1_저가,0.0,0.045592260273521035,0.019232917475553113
61441024,이탈위험(90일+),Q1_저가,,-0.010323524708351205,0.024750988880873584
61442880,Active(<30일),Q4_고가,1.0,0.06407449028451284,0.01339151643069364
61452160,관심필요(30~89일),Q3,,-0.018613862540209275,-0.014290209658251174
61541248,이탈위험(90일+),Q4_고가,0.0,-0.013272139949300321,0.015863575945896824
61546816,Active(<30일),Q3,1.0,0.004179363610591458,-0.009825472143503905
61548672,Active(<30일),Q3,,0.012464262182605768,-0.002561795497455277
61652608,Active(<30일),Q1_저가,,0.03929189554328871,0.055630382745307294
61713856,이탈위험(90일+),Q3,0.0,-0.013265011825649355,0.03731664996004355
61750976,Active(<30일),Q4_고가,0.0,0.00786228951384138,-0.05405552923761636
61763968,Active(<30일),Q1_저가,1.0,0.023918300627455147,-0.012876853346251105
61867904,Active(<30일),Q1_저가,0.0,0.03148746058445573,-0.012786674361070394
62012672,관심필요(30~89일),Q4_고가,0.0,0.001974107919647583,0.13415353707871147
62261376,Active(<30일),Q4_고가,0.0,0.014861737285333576,0.00568191587224065
62326336,관심필요(30~89일),Q2,,-0.002580243034780827,0.002675768916420962
62341184,Active(<30일),Q4_고가,0.0,0.019536421230049617,0.0008086742648562018
62343040,Active(<30일),Q3,0.0,0.024111064123235715,0.03052865849302311
62361600,Active(<30일),Q1_저가,0.0,0.030794352974753247,0.11168656305583854
62426560,이탈위험(90일+),Q1_저가,0.0,-0.01738107206739413,0.0371398495726573
62615872,Active(<30일),Q1_저가,0.0,0.02758796559669313,-0.02208155597225442
62686400,관심필요(30~89일),Q4_고가,0.0,-0.0002498160679589856,-0.0044266277590755965
62688256,이탈위험(90일+),Q4_고가,0.0,-0.008979900774897576,0.03506912784472524
62704960,Active(<30일),Q1_저가,0.0,0.02261299648506443,-0.05581927485207561
62716096,Active(<30일),Q4_고가,,0.03476741504284653,0.02573111533176764
62743936,Active(<30일),Q4_고가,0.0,0.011909150853535944,0.018979915236721934
63308160,Active(<30일),Q4_고가,1.0,0.013976924267060653,-0.008780428462018208
63553152,Active(<30일),Q3,0.0,0.017747884432413596,0.055935553067530175
63655232,관심필요(30~89일),Q3,0.0,0.00469109313614724,-0.025549641716704763
63722048,Active(<30일),Q2,,0.0233280085770583,0.020613240478357442
63723904,이탈위험(90일+),Q1_저가,0.0,-0.010871487397129925,0.03412902626219227
63796288,관심필요(30~89일),Q3,1.0,-0.008701046484401495,0.040760984909680636
63967040,Active(<30일),Q2,0.0,0.03784400680357669,0.015169446054610791
64004160,이탈위험(90일+),Q3,0.0,-0.006557205370660291,0.02419835647409571
64295552,Active(<30일),Q2,1.0,-0.005981803870852953,0.04170011434707824
64306688,Active(<30일),Q4_고가,,0.009261669064947742,0.024962438627969874
64330816,관심필요(30~89일),Q2,0.0,-0.012632146524047011,0.005007459629965516
64460736,Active(<30일),Q2,0.0,0.04027774938507889,-0.029924708332123573
64483008,이탈위험(90일+),Q1_저가,0.0,-0.024037223197196797,0.011257038053500104
64586944,Active(<30일),Q2,0.0,0.01858191778178947,-0.06435304338595438
