회원번호,y_repurchase_14d,label_observable_flag,ever_cancelled,avg_leadtime
541150208,1,1,1,1.7093023255813953
541222592,1,1,1,2.5476190476190474
541306112,1,1,1,2.462962962962963
541649472,0,1,0,2.0
541716288,1,1,1,2.7115384615384617
541805376,1,1,1,2.3
542557056,0,1,0,2.388888888888889
542575616,0,1,0,1.0
542651712,0,1,0,2.8076923076923075
542759360,0,1,0,1.8571428571428572
542770496,1,1,1,2.6052631578947367
542861440,1,1,1,2.3300653594771243
543024768,0,1,0,1.0
543058176,0,1,1,2.5217391304347827
543199232,1,1,1,2.4545454545454546
543301312,0,1,1,1.3
543325440,0,1,0,2.0
543462784,0,1,0,2.7777777777777777
543603840,0,1,0,3.5
543720768,0,1,1,2.5714285714285716
543891520,0,1,0,2.3333333333333335
544340672,1,1,0,2.0
544351808,1,1,1,1.5
544570816,1,1,1,1.78
544626496,0,1,0,4.0
544901184,0,1,1,2.0273972602739727
544917888,0,1,1,2.375
545045952,1,1,0,1.75
545207424,0,1,0,2.5
545428288,0,1,1,2.0833333333333335
545480256,0,1,1,1.8095238095238095
545834752,1,1,1,1.9146341463414633
546038912,0,1,0,2.9615384615384617
546087168,1,1,1,2.357142857142857
546116864,0,1,0,3.2857142857142856
546122432,0,1,1,2.533333333333333
546196672,0,1,0,1.5
546393408,1,1,1,2.25
546554880,0,1,0,1.6666666666666667
546564160,0,1,1,2.0
547068992,0,1,0,2.0
547258304,0,1,1,2.5
547273152,1,1,0,2.1785714285714284
547315840,0,1,0,2.0
547334400,0,1,0,3.0
547345536,0,1,0,3.0
547451328,1,1,1,2.684931506849315
547455040,0,1,1,2.5714285714285716
547570112,0,1,0,3.0
547752000,1,1,1,2.4722222222222223
547833664,1,1,0,2.8225806451612905
547919040,0,1,0,3.0
547954304,0,1,1,2.8349514563106797
548171456,1,1,1,2.3803468208092484
548177024,0,1,0,3.230769230769231
548293952,0,1,0,2.4
548438720,0,1,0,3.0
548557504,1,1,0,3.0
548689280,1,1,1,2.3617021276595747
548776512,0,1,0,1.0
548852608,0,1,0,2.0
548962112,1,1,1,2.888888888888889
549116160,1,1,0,2.0
549344448,1,1,1,1.658682634730539
549556032,0,1,0,1.5
549619136,0,1,0,1.5
549626560,1,1,1,1.8205128205128205
549630272,1,1,1,1.7142857142857142
549674816,1,1,1,1.8403361344537814
549884544,0,1,1,1.8630136986301369
549975488,0,1,0,2.125
549984768,1,1,1,2.909090909090909
550057152,0,1,0,2.3333333333333335
550190784,1,1,1,2.870967741935484
550242752,1,1,1,2.1527777777777777
550285440,0,1,0,2.375
550287296,0,1,0,1.25
550458048,1,1,0,2.0
550940608,0,1,0,3.5
551079808,0,1,0,2.0
551126208,0,1,0,3.0
551180032,1,1,1,2.607594936708861
551187456,0,1,0,3.0
551304384,0,1,0,2.090909090909091
551436160,0,1,0,2.0
551588352,1,1,1,2.4785992217898833
551621760,0,1,0,1.0
551694144,0,1,0,2.5
551736832,0,1,1,2.3636363636363638
551863040,1,1,1,2.235294117647059
552070912,0,1,0,3.0
552124736,0,1,0,3.111111111111111
552228672,1,1,1,2.5767326732673266
552664832,1,1,1,1.7681159420289856
552670400,0,1,1,2.210526315789474
552729792,0,1,1,2.9705882352941178
553008192,0,1,1,2.5
553065728,1,1,1,2.8117647058823527
553115840,0,1,0,3.0
553225344,0,1,0,2.5925925925925926
553331136,0,1,1,2.2142857142857144
553466624,1,1,1,2.3333333333333335
553680064,0,1,0,1.0
553720896,0,1,0,2.0
553793280,1,1,1,2.375
553817408,1,1,0,2.090909090909091
553835968,1,1,0,2.1904761904761907
553874944,0,1,0,2.0
554028992,0,1,0,2.0
554045696,0,1,0,2.2916666666666665
554155200,0,1,1,2.5454545454545454
554166336,1,1,1,2.4166666666666665
554216448,1,1,1,2.2432432432432434
554236864,1,1,1,2.5317460317460316
554364928,1,1,1,2.4930555555555554
554437312,0,1,1,1.25
554543104,1,1,1,2.176470588235294
554570944,0,1,1,2.4444444444444446
554697152,0,1,1,1.3333333333333333
555007104,0,1,0,1.0
555489664,1,1,0,2.0
555597312,0,1,0,2.8461538461538463
555608448,1,1,1,2.391304347826087
555701248,1,1,1,2.463235294117647
555712384,0,1,1,1.9047619047619047
555987072,0,1,0,2.727272727272727
556161536,0,1,1,1.975609756097561
556167104,0,1,0,2.5
556222784,1,1,1,1.9454545454545455
556323008,0,1,1,2.101123595505618
556742464,0,1,0,2.4
556775872,0,1,1,1.3333333333333333
556790720,1,1,1,2.6103896103896105
556913216,1,1,1,2.029850746268657
556952192,0,1,0,2.0
557457024,0,1,1,2.5348837209302326
557739136,0,1,1,1.5714285714285714
557805952,1,1,0,3.0
557848640,0,1,0,2.5
557926592,0,1,1,1.5714285714285714
558000832,1,1,1,2.238095238095238
558101056,0,1,0,1.6666666666666667
558108480,0,1,1,2.8
558136320,1,1,1,2.3448275862068964
558479680,1,1,1,2.480769230769231
558490816,0,1,0,1.0
558711680,1,1,0,1.5
558769216,1,1,1,2.436974789915966
558867584,0,1,0,3.4545454545454546
558975232,1,1,1,1.5
559090304,0,1,1,1.9642857142857142
559138560,0,1,1,1.9
559196096,0,1,0,2.0
559201664,0,1,1,2.125
559270336,1,1,1,2.3902439024390243
559326016,1,1,1,2.1538461538461537
559348288,1,1,0,1.75
559387264,1,1,1,1.8021978021978022
559483776,0,1,1,1.8604651162790697
559530176,0,1,1,1.4444444444444444
559552448,1,1,0,1.5
559971904,0,1,1,2.242857142857143
560448896,1,1,1,2.4095744680851063
560597376,1,1,1,2.4
560725440,1,1,0,1.0
560812672,0,1,0,2.264705882352941
560823808,0,1,1,1.4
561020544,1,1,0,2.4545454545454546
561061376,1,1,1,2.433766233766234
561072512,0,1,1,2.3207547169811322
561152320,0,1,0,2.5
561157888,0,1,1,2.05
561226560,0,1,0,2.0
561237696,1,1,1,1.8911564625850341
561391744,1,1,1,2.35
561449280,1,1,0,1.3529411764705883
561723968,0,1,0,2.2222222222222223
561848320,1,1,1,2.3333333333333335
561937408,1,1,1,1.5633802816901408
562084032,1,1,1,2.5454545454545454
562124864,0,1,0,4.0
562173120,1,1,1,2.225806451612903
562301184,0,1,0,2.0
562306752,1,1,0,2.0
562314176,0,1,0,2.125
562538752,0,1,1,2.7142857142857144
562540608,0,1,1,2.2285714285714286
562561024,0,1,0,2.0
562696512,1,1,1,1.8181818181818181
562796736,1,1,1,2.203883495145631
562817152,1,1,0,1.6
562857984,1,1,0,2.1578947368421053
562956352,1,1,0,2.341463414634146
563010176,0,1,0,3.5
563284864,0,1,1,1.9090909090909092
563333120,0,1,0,3.0
563522432,0,1,1,2.515625
563704320,0,1,1,2.8333333333333335
563891776,0,1,1,2.75
563997568,0,1,0,2.5217391304347827
564305664,0,1,1,2.8125
564309376,1,1,1,2.0
564426304,1,1,1,2.4833333333333334
564513536,1,1,0,2.3703703703703702
564572928,1,1,1,2.26027397260274
564695424,1,1,1,2.4923076923076923
564916288,1,1,1,2.4901960784313726
564934848,0,1,0,3.5
564955264,0,1,1,3.0
565010944,0,1,0,1.0
565447104,0,1,1,2.5652173913043477
565625280,0,1,0,3.0
565686528,0,1,0,2.641025641025641
565898112,1,1,1,2.3970588235294117
565907392,0,1,0,1.0
566078144,0,1,0,1.0
566111552,1,1,0,1.4
566202496,0,1,0,1.35
566319424,0,1,1,2.6842105263157894
566356544,0,1,1,2.1666666666666665
566371392,1,1,1,2.0
566423360,1,1,0,2.235294117647059
566479040,0,1,1,1.6
566738880,0,1,1,1.6111111111111112
566783424,0,1,1,1.4090909090909092
566794560,0,1,0,1.5555555555555556
566928192,1,1,1,1.975
566980160,0,1,0,2.4545454545454546
567180608,1,1,1,2.159090909090909
567217728,0,1,0,1.0
567412608,0,1,1,1.5357142857142858
567520256,1,1,1,1.9863945578231292
567536960,1,1,1,2.735294117647059
567637184,1,1,1,2.4154589371980677
567785664,0,1,1,2.7857142857142856
567900736,0,1,0,2.3333333333333335
567939712,1,1,1,2.0851063829787235
567971264,1,1,1,2.4388489208633093
568218112,0,1,0,4.0
568472384,0,1,0,3.0
568485376,1,1,1,2.037037037037037
568574464,0,1,0,2.4444444444444446
568867712,1,1,1,2.4886363636363638
569019904,1,1,0,1.8571428571428572
569029184,0,1,0,1.7142857142857142
569385536,0,1,0,1.75
569413376,1,1,1,2.2941176470588234
569548864,0,1,1,2.1379310344827585
569699200,0,1,0,3.0
569849536,0,1,0,2.5
570081536,1,1,1,2.64
570281984,0,1,0,2.6666666666666665
570283840,0,1,0,3.0
570475008,0,1,1,2.80188679245283
570493568,0,1,0,2.0
570499136,0,1,0,2.388888888888889
570500992,1,1,1,2.3184818481848186
570578944,1,1,0,2.5365853658536586
570838784,1,1,1,2.011627906976744
571198848,1,1,1,2.294776119402985
571358464,1,1,0,1.8666666666666667
571419712,0,1,0,2.857142857142857
571612736,0,1,1,2.5
571690688,0,1,1,2.3043478260869565
571818752,1,1,0,3.0
571842880,0,1,1,2.0
571943104,0,1,1,2.25
571946816,0,1,0,1.0
571991360,1,1,0,2.13953488372093
572008064,0,1,0,1.6666666666666667
572052608,0,1,0,1.0
572175104,0,1,1,2.074074074074074
572193664,1,1,1,2.390909090909091
572247488,1,1,0,1.6666666666666667
572427520,1,1,1,2.097560975609756
572499904,1,1,1,2.625
572603840,0,1,1,2.7590361445783134
572859968,0,1,1,2.4592592592592593
572932352,1,1,1,2.3707865168539324
573017728,1,1,0,1.7777777777777777
573270144,1,1,1,2.2
573336960,0,1,0,2.0
573381504,1,1,1,2.3333333333333335
573400064,1,1,1,2.3959044368600684
573439040,1,1,1,1.9555555555555555
573685888,0,1,1,2.0689655172413794
573789824,0,1,0,1.8
573834368,0,1,1,2.3333333333333335
573852928,1,1,0,2.44
573993984,1,1,1,2.2850467289719627
574155456,0,1,1,2.358490566037736
574289088,0,1,0,2.7
574439424,1,1,1,2.2058823529411766
574680704,1,1,0,1.8571428571428572
574844032,1,1,1,2.014705882352941
574883008,0,1,0,2.0
574884864,0,1,0,1.25
575146560,0,1,1,2.6153846153846154
575291328,0,1,0,2.30188679245283
575530752,0,1,1,2.2
575582720,0,1,1,3.0
575874112,1,1,1,2.2169811320754715
575881536,0,1,0,2.0
575937216,0,1,0,2.142857142857143
575939072,0,1,0,3.0
575976192,1,1,1,2.0
576033728,0,1,1,2.0454545454545454
576167360,0,1,0,2.066666666666667
576339968,1,1,1,2.546875
576388224,0,1,1,2.4383561643835616
576724160,0,1,1,2.022727272727273
577008128,0,1,0,2.5
577028544,0,1,0,2.5294117647058822
577048960,1,1,1,2.373134328358209
577089792,1,1,1,2.0985915492957745
577145472,0,1,1,3.6666666666666665
577156608,0,1,1,2.2058823529411766
577635456,0,1,0,3.625
577824768,0,1,1,1.872340425531915
577988096,1,1,1,2.2291666666666665
578077184,1,1,1,2.4347826086956523
578108736,0,1,0,1.0
578218240,0,1,0,1.7407407407407407
578255360,0,1,0,3.0
578257216,1,1,1,2.4587813620071683
578262784,0,1,0,2.933333333333333
578368576,0,1,0,2.3
578530048,0,1,0,2.391304347826087
578672960,0,1,0,4.0
578724928,0,1,1,3.1666666666666665
578763904,0,1,1,2.1363636363636362
578849280,0,1,1,2.0
578955072,1,1,1,2.350515463917526
579025600,0,1,0,3.2857142857142856
579123968,1,1,1,2.736842105263158
579183360,0,1,0,3.0
579196352,1,1,1,2.3793103448275863
579278016,0,1,1,2.6530612244897958
579432064,0,1,0,2.8333333333333335
579524864,0,1,0,3.0
579556416,0,1,1,2.625
579675200,0,1,0,1.0
579743872,0,1,0,3.5
579998144,0,1,0,3.6666666666666665
580005568,1,1,0,2.6129032258064515
580283968,0,1,0,1.25
580412032,1,1,1,2.3859649122807016
580486272,1,1,1,1.2
580595776,0,1,0,1.0
580855616,0,1,1,2.9523809523809526
581061632,0,1,0,1.9090909090909092
581104320,1,1,1,1.8620689655172413
581137728,1,1,1,2.6666666666666665
581158144,0,1,0,2.5
581397568,0,1,0,2.25
581512640,0,1,0,2.1666666666666665
581586880,0,1,0,2.0
581811456,1,1,1,2.3053435114503817
581831872,1,1,1,2.231404958677686
581913536,0,1,0,2.0
582100992,0,1,0,4.0
582331136,1,1,1,1.8666666666666667
582375680,0,1,1,2.607142857142857
582739456,1,1,1,2.138888888888889
582926912,1,1,1,1.7
583064256,1,1,1,2.2422680412371134
583318528,1,1,1,2.3333333333333335
583689728,1,1,0,1.9545454545454546
583736128,0,1,1,1.8333333333333333
583827072,0,1,0,2.357142857142857
584059072,1,1,1,2.3820224719101124
584066496,1,1,1,1.982248520710059
584450688,1,1,1,2.183246073298429
584521216,0,1,0,3.25
584641856,1,1,0,2.25
584665984,1,1,1,2.4237288135593222
584706816,1,1,1,2.4722222222222223
584736512,0,1,1,3.111111111111111
585092864,0,1,0,2.6666666666666665
585167104,1,1,0,2.3333333333333335
585282176,0,1,1,2.8
585606976,1,1,1,2.6341463414634148
585788864,1,1,1,2.4698795180722892
585848256,0,1,0,2.0
586304832,1,1,1,2.52
586711296,0,1,1,1.0
586770688,0,1,0,2.0
586817088,0,1,1,2.6153846153846154
586932160,1,1,1,2.102272727272727
587037952,1,1,1,2.0843373493975905
587253248,1,1,1,2.1132075471698113
587258816,0,1,0,1.5
587271808,1,1,0,3.0
587329344,1,1,1,2.6625
587420288,0,1,0,3.7142857142857144
587427712,1,1,1,2.4573991031390134
587563200,1,1,1,2.213709677419355
587689408,1,1,1,2.6964285714285716
587856448,0,1,0,1.8333333333333333
587891712,0,1,1,3.0
588209088,0,1,0,2.0
588327872,0,1,1,1.8095238095238095
588498624,0,1,0,3.0
588619264,1,1,1,2.3692307692307693
588771456,0,1,0,1.6666666666666667
588777024,0,1,1,2.533333333333333
588862400,1,1,0,2.488372093023256
589094400,1,1,1,2.6837606837606836
589534272,0,1,0,3.0
589558400,1,1,1,2.161290322580645
589727296,1,1,1,2.1626794258373208
589842368,1,1,0,2.404255319148936
589940736,1,1,1,2.1475409836065573
589963008,0,1,1,2.3333333333333335
590005696,0,1,0,2.25
590302656,1,1,1,1.5555555555555556
590575488,0,1,0,1.75
590636736,0,1,1,2.357142857142857
590876160,1,1,1,2.605095541401274
590967104,0,1,1,3.3333333333333335
591043200,0,1,0,3.0
591137856,1,1,1,2.3128491620111733
591368000,1,1,1,1.9176470588235295
591444096,1,1,1,2.4482758620689653
591466368,0,1,0,1.0
591522048,1,1,1,1.619718309859155
591568448,0,1,1,2.3142857142857145
591570304,0,1,0,1.7272727272727273
591657536,1,1,1,1.5818181818181818
591828288,0,1,0,2.4444444444444446
591909952,0,1,0,2.6
591926656,0,1,0,3.0
592071424,1,1,1,1.9508196721311475
592164224,1,1,0,1.7333333333333334
592260736,0,1,0,1.4
592516864,1,1,1,1.7421383647798743
592591104,0,1,1,2.263157894736842
592689472,0,1,1,2.25
592789696,1,1,1,2.2254335260115607
592888064,0,1,1,2.875
593068096,0,1,1,2.696969696969697
593095936,0,1,0,1.0
593164608,0,1,1,2.3333333333333335
593374336,1,1,1,2.3501144164759724
593519104,0,1,1,2.2857142857142856
593526528,0,1,0,1.75
593665728,1,1,1,1.8636363636363635
593777088,1,1,1,2.507042253521127
593855040,0,1,1,2.652173913043478
593940416,1,1,1,2.097560975609756
594211392,0,1,1,2.634920634920635
594628992,0,1,0,2.3333333333333335
594638272,0,1,0,3.3333333333333335
594658688,0,1,1,1.8888888888888888
594745920,1,1,0,2.3220338983050848
595018752,0,1,1,2.5
595057728,0,1,1,2.142857142857143
595068864,0,1,0,2.0476190476190474
595408512,0,1,0,2.6666666666666665
595477184,1,1,1,1.7804878048780488
595551424,1,1,1,2.172727272727273
595560704,0,1,0,2.8333333333333335
595575552,0,1,1,2.782608695652174
595597824,1,1,1,2.4292682926829268
595690624,0,1,0,2.9722222222222223
595709184,0,1,1,3.0
595724032,1,1,1,2.0
595883648,0,1,1,2.6666666666666665
596275264,0,1,0,1.625
596416320,0,1,1,2.2
596473856,0,1,0,3.0
596653888,0,1,1,2.1724137931034484
596726272,1,1,1,2.3043478260869565
596982400,1,1,1,1.8333333333333333
597578176,0,1,1,2.357142857142857
597832448,1,1,1,1.9467213114754098
597943808,1,1,1,2.075
597979072,0,1,1,1.5263157894736843
597980928,0,1,0,1.5454545454545454
598140544,0,1,0,1.0
598329856,0,1,0,2.3333333333333335
598340992,1,1,1,1.7796610169491525
598350272,1,1,1,2.1403508771929824
598361408,0,1,0,1.0
598548864,0,1,0,2.2222222222222223
598556288,1,1,1,2.6666666666666665
598598976,1,1,1,2.5952380952380953
598621248,0,1,0,2.25
598715904,0,1,1,2.4782608695652173
598801280,0,1,1,1.6
598905216,1,1,0,2.1363636363636362
598907072,1,1,1,1.7153284671532847
598944192,1,1,1,2.0483091787439616
598955328,0,1,0,2.6666666666666665
599020288,1,1,0,1.6666666666666667
599057408,1,1,1,2.5454545454545454
599072256,1,1,1,1.9012345679012346
599155776,0,1,0,3.0
599402624,0,1,0,1.5
599449024,0,1,0,2.0
600334336,0,1,1,1.8807339449541285
600349184,0,1,1,2.2413793103448274
600423424,1,1,1,1.92
600889280,1,1,1,1.5181347150259068
601399680,0,1,1,1.5555555555555556
601559296,0,1,1,2.25
601639104,1,1,1,1.5
601763456,0,1,0,1.6666666666666667
602060416,0,1,0,1.25
602181056,1,1,0,1.65
602233024,1,1,1,2.3358490566037737
602246016,1,1,1,2.357142857142857
602307264,0,1,0,2.6666666666666665
602344384,0,1,0,2.0
602377792,0,1,0,3.2
602522560,0,1,0,2.5
602529984,1,1,1,2.4430379746835444
602786112,0,1,1,2.269230769230769
602821376,0,1,0,2.6666666666666665
603222272,1,1,0,3.235294117647059
603253824,0,1,0,3.0
603383744,0,1,0,2.310344827586207
603415296,0,1,0,2.5
603730816,0,1,1,2.4
603860736,1,1,1,3.25
604020352,0,1,0,2.0
604424960,1,1,0,2.25
604445376,0,1,0,3.5
604532608,0,1,0,2.6666666666666665
604606848,0,1,1,2.5
604903808,0,1,1,2.5
605271296,0,1,1,2.62
605471744,1,1,1,2.0245901639344264
605683328,1,1,1,2.3510204081632655
605796544,1,1,0,3.0
605937600,0,1,0,3.0
606034112,1,1,1,2.3181818181818183
606139904,0,1,1,2.590909090909091
606271680,0,1,0,3.75
606292096,1,1,1,2.710526315789474
606620608,1,1,1,2.2903225806451615
606635456,0,1,0,3.6
606854464,1,1,1,2.565
606878592,1,1,1,2.1666666666666665
606984384,1,1,1,2.335714285714286
607028928,1,1,1,2.3
607101312,1,1,0,2.3636363636363638
607376000,0,1,0,1.1666666666666667
607611712,1,1,0,1.2
607852992,0,1,0,2.5
608072000,0,1,0,2.625
608114688,1,1,1,2.272727272727273
608316992,0,1,1,3.037037037037037
608469184,1,1,0,2.7
608489600,0,1,1,2.5
608647360,0,1,1,2.272727272727273
609161472,0,1,1,1.4318181818181819
609278400,0,1,0,1.2857142857142858
609575360,1,1,1,1.9141104294478528
609653312,1,1,1,2.411764705882353
609751680,1,1,1,2.6292134831460676
609753536,1,1,1,2.372950819672131
609892736,0,1,0,1.4285714285714286
609900160,0,1,0,2.3214285714285716
610074624,0,1,0,3.0
610132160,1,1,1,2.8333333333333335
610310336,0,1,0,1.0
610419840,1,1,1,2.463768115942029
610484800,0,1,1,1.6
610534912,0,1,0,2.0
610607296,0,1,1,2.306451612903226
610612864,1,1,1,2.1095890410958904
610794752,0,1,0,1.25
610891264,0,1,1,2.769230769230769
610909824,0,1,1,2.2083333333333335
610924672,0,1,0,2.2
610937664,0,1,0,3.75
610997056,1,1,1,2.4642857142857144
611203072,0,1,1,2.6739130434782608
611282880,0,1,1,2.6
611307008,1,1,0,2.3
611329280,1,1,1,2.202247191011236
611331136,1,1,1,1.0
611466624,0,1,1,1.6363636363636365
611548288,1,1,1,2.25
611583552,1,1,1,2.7346938775510203
611748736,0,1,0,3.0
611837824,1,1,1,2.3582089552238807
611900928,0,1,0,2.0
612036416,1,1,1,2.2041666666666666
612056832,0,1,1,2.0
612214592,0,1,0,3.0
612244288,0,1,0,1.5
612277696,0,1,0,1.5
612316672,0,1,1,2.125
612873472,0,1,0,1.8181818181818181
613072064,1,1,0,3.0
613437696,1,1,0,3.142857142857143
613521216,0,1,0,1.0
613625152,0,1,1,1.5217391304347827
613677120,0,1,0,2.4444444444444446
613959232,0,1,0,3.3333333333333335
614007488,0,1,0,2.5
614434368,1,1,1,2.1333333333333333
614603264,1,1,1,1.9464285714285714
614614400,0,1,0,2.0
615228736,0,1,0,3.0
615284416,0,1,0,5.0
616151168,0,1,0,2.3333333333333335
616364608,1,1,1,2.3164556962025316
616574336,1,1,1,1.6666666666666667
616680128,0,1,1,1.5616438356164384
617066176,1,1,1,2.1325301204819276
617151552,1,1,1,2.141025641025641
618144512,0,1,1,1.7419354838709677
618272576,0,1,0,1.8888888888888888
618599232,0,1,1,1.6923076923076923
618686464,0,1,0,1.8666666666666667
618756992,0,1,0,2.0
618868352,0,1,0,2.0
618946304,1,1,1,2.451923076923077
619118912,0,1,0,2.6666666666666665
619126336,1,1,0,2.5454545454545454
619128192,0,1,1,1.0
619282240,1,1,1,2.4242424242424243
619324928,0,1,0,1.75
619349056,0,1,0,2.5
619441856,1,1,1,2.0
619627456,1,1,1,2.3404255319148937
619781504,0,1,1,2.159090909090909
619933696,1,1,1,1.7317073170731707
620724352,1,1,1,2.478527607361963
620935936,0,1,0,2.5
621227328,0,1,1,2.75
621310848,0,1,1,2.5454545454545454
621498304,1,1,1,2.5714285714285716
621546560,0,1,1,3.5
621557696,0,1,0,4.0
621600384,0,1,0,3.5
621908480,0,1,1,2.5
622038400,0,1,1,2.55
622066240,1,1,0,4.0
622155328,0,1,0,2.5
622236992,0,1,1,2.0476190476190474
622288960,0,1,0,1.3333333333333333
622307520,0,1,0,2.8
622502400,0,1,0,3.0
622912576,1,1,1,2.6744186046511627
622920000,1,1,1,2.204301075268817
623092608,0,1,0,2.0
623094464,1,1,1,2.2098765432098766
623304192,1,1,1,2.0
623822016,0,1,1,2.1515151515151514
623870272,1,1,1,2.5
624083712,0,1,0,2.0
624154240,1,1,0,2.0
624187648,1,1,1,2.0
624198784,0,1,0,2.3333333333333335
624419648,0,1,0,2.0
624477184,1,1,1,2.752808988764045
624514304,0,1,1,2.272727272727273
624531008,1,1,1,2.53125
624562560,0,1,0,3.4285714285714284
624586688,0,1,1,2.0
624627520,0,1,0,3.0
624733312,0,1,1,2.4705882352941178
624788992,0,1,1,2.8
624918912,0,1,0,2.3333333333333335
624935616,0,1,0,1.0
625071104,1,1,1,2.230769230769231
625199168,0,1,0,1.6
625260416,0,1,1,2.2545454545454544
625273408,0,1,0,2.0
625293824,1,1,1,2.4191176470588234
625529536,0,1,0,3.375
625702144,0,1,1,2.171875
625839488,0,1,1,2.4133333333333336
626257088,1,1,1,2.321608040201005
626531776,1,1,1,2.522727272727273
626711808,1,1,1,2.4615384615384617
626767488,0,1,1,2.619047619047619
627107136,0,1,1,2.090909090909091
627123840,1,1,0,1.75
627407808,0,1,0,1.0
627459776,1,1,1,2.75
627498752,0,1,0,2.0
627652800,1,1,1,2.085714285714286
627875520,0,1,0,2.380952380952381
628033280,1,1,0,2.52
628307968,0,1,0,2.0
628389632,1,1,1,2.528735632183908
628447168,0,1,1,3.0
628463872,0,1,0,5.0
628577088,0,1,0,3.0555555555555554
628647616,0,1,0,2.5
628926016,0,1,0,2.5
629080064,1,1,1,2.5492957746478875
629180288,1,1,1,2.4166666666666665
629226688,1,1,1,2.40343347639485
629243392,0,1,0,2.0
629282368,1,1,1,2.5
629367744,0,1,0,3.0
629549632,1,1,1,2.7796610169491527
630225216,1,1,1,2.675925925925926
630455360,0,1,0,2.5
630494336,0,1,0,3.142857142857143
630503616,1,1,1,1.5384615384615385
630559296,1,1,1,2.253968253968254
630772736,0,1,1,2.1818181818181817
630798720,1,1,1,2.157088122605364
630839552,1,1,1,2.6136363636363638
630850688,0,1,0,3.142857142857143
630943488,1,1,1,2.375
631210752,0,1,0,1.0
631260864,1,1,1,2.2771084337349397
631405632,0,1,1,3.0
631620928,0,1,0,2.0
631650624,0,1,1,2.8333333333333335
632090496,1,1,1,1.9666666666666666
632359616,0,1,1,1.9375
632367040,1,1,1,2.5609756097560976
632758656,0,1,1,2.3333333333333335
632903424,1,1,1,2.3636363636363638
633241216,0,1,1,1.3333333333333333
633501056,0,1,1,2.2857142857142856
633536320,1,1,0,2.6470588235294117
633608704,0,1,1,2.727272727272727
633647680,0,1,0,2.0
633933504,1,1,0,2.0
634453184,1,1,1,2.5211267605633805
634714880,0,1,0,2.4
635076800,1,1,0,2.411764705882353
635182592,0,1,0,2.0
635212288,0,1,0,2.4782608695652173
635332928,0,1,0,3.6666666666666665
635488832,0,1,0,2.4
635494400,0,1,0,1.0
635635456,1,1,1,2.380952380952381
635659584,1,1,1,2.3524752475247523
635665152,0,1,0,2.0
635800640,0,1,0,2.6666666666666665
635902720,1,1,0,2.3255813953488373
635952832,0,1,0,1.0
636027072,0,1,0,1.0
636105024,0,1,0,1.5
636160704,0,1,1,2.235294117647059
636324032,0,1,1,1.3333333333333333
636396416,0,1,1,2.25
636398272,0,1,0,2.1818181818181817
636411264,0,1,0,1.25
636416832,1,1,1,2.0689655172413794
636418688,0,1,0,3.0
636496640,0,1,0,2.25
636702656,0,1,1,1.9259259259259258
636788032,1,1,1,2.526315789473684
636793600,0,1,0,1.0
636852992,0,1,0,1.0
636962496,1,1,1,1.925
637090560,1,1,1,2.5555555555555554
637103552,1,1,1,2.0833333333333335
637443200,0,1,0,2.0
637584256,1,1,0,1.8108108108108107
637840384,1,1,1,2.0841584158415842
637883072,1,1,1,1.7647058823529411
638050112,0,1,1,1.6
638345216,0,1,0,3.0
638475136,0,1,1,3.0
638573504,1,1,0,2.4
638801792,0,1,0,2.0
639020800,0,1,0,2.5
639109888,1,1,1,2.3592233009708736
639208256,0,1,0,1.0
639243520,1,1,0,1.8571428571428572
639297344,0,1,0,1.75
639557184,0,1,0,1.5
639605440,0,1,1,2.7142857142857144
639681536,0,1,0,2.0
639726080,0,1,0,2.0
639817024,0,1,1,1.5
639844864,0,1,0,2.0
640106560,0,1,0,3.0
640594688,0,1,0,1.6
640668928,1,1,1,2.2857142857142856
640848960,1,1,1,2.107594936708861
640962176,0,1,0,2.5
641043840,1,1,1,2.1634615384615383
641077248,0,1,0,1.625
641212736,0,1,0,1.0
641218304,1,1,1,2.5987841945288754
641223872,1,1,1,1.8414634146341464
641281408,0,1,0,2.0
641390912,0,1,0,2.6666666666666665
641678592,0,1,0,2.0
641686016,0,1,0,2.6666666666666665
641840064,0,1,1,2.554054054054054
642213120,0,1,0,1.625
642322624,0,1,0,4.0
642489664,1,1,0,2.619047619047619
642790336,0,1,0,2.25
642974080,1,1,1,2.4823529411764707
643078016,0,1,0,2.6666666666666665
643202368,1,1,0,2.5384615384615383
643235776,1,1,1,2.255813953488372
643297024,0,1,0,2.5
643304448,0,1,1,1.3333333333333333
643308160,0,1,1,1.5
643387968,0,1,0,1.6666666666666667
643408384,0,1,1,1.5263157894736843
643562432,0,1,0,1.0
643575424,0,1,0,1.5714285714285714
643640384,0,1,0,1.5
644096960,0,1,1,2.02
644150784,0,1,0,3.5714285714285716
644189760,1,1,1,2.6029411764705883
644215744,0,1,1,2.9166666666666665
644468160,1,1,1,2.5
645065792,1,1,1,2.6857142857142855
645173440,0,1,1,2.3333333333333335
645188288,1,1,1,1.8455284552845528
645305216,0,1,1,2.6666666666666665
645375744,0,1,0,1.5
645403584,0,1,0,1.2222222222222223
645743232,1,1,1,2.370967741935484
646019776,1,1,1,2.357142857142857
646081024,1,1,0,2.4390243902439024
646305600,0,1,0,1.6666666666666667
646337152,0,1,0,2.0
646543168,0,1,0,3.5
647281856,1,1,1,2.538922155688623
647348672,0,1,0,1.9444444444444444
647562112,1,1,1,1.830188679245283
